"gene_id","tSNE1","tSNE2","DGI_label","DGI_sub_label","Kmeans_label","Kmeans_subcel_label","HC_label"
"g_44193",-38.9230558747226,29.6741357152816,"Cluster 6","Cluster 2","Cluster 2","Cluster 2","Cluster 1"
"g_44194",-3.63743839777383,38.8285742569836,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44197",-4.65998013690691,5.40229510925297,"Cluster 3","Cluster 7","Cluster 6","Cluster 2","Cluster 1"
"g_44198",-12.926920935648,14.8884703635635,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44199",-29.3443079437039,26.2501444790327,"Cluster 6","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_44200",-6.11857440765745,-3.23045598264565,"Cluster 1","Cluster 3","Cluster 4","Cluster 2","Cluster 1"
"g_44201",-16.1802751653709,-0.141831518428633,"Cluster 7","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_44205",-27.3069781909848,30.622231295554,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44207",9.4585413548635,39.831805335056,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44208",-5.24118591356565,1.83774295935253,"Cluster 1","Cluster 3","Cluster 4","Cluster 2","Cluster 1"
"g_44211",-33.7576071416415,29.3073885814995,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44212",2.69337471791976,29.3068835244492,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44215",-17.1115212795773,0.184567894742547,"Cluster 7","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_44216",-31.5713018772501,-25.8391860713793,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_44218",3.44110650802497,29.1380643069864,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44221",0.391431300781735,41.5884186295602,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44223",-41.2259424626784,23.2686090384348,"Cluster 6","Cluster 2","Cluster 2","Cluster 7","Cluster 1"
"g_44224",-24.5288618934976,5.73418827067228,"Cluster 7","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_44227",-16.5642234702374,31.7252176898159,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44228",-32.4415747687201,0.418628420556157,"Cluster 5","Cluster 6","Cluster 3","Cluster 4","Cluster 3"
"g_44229",-40.0672644618032,24.9894942382707,"Cluster 6","Cluster 2","Cluster 2","Cluster 7","Cluster 1"
"g_44230",23.3983875475476,15.4165608341541,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_44231",23.7094554399201,15.4426890758803,"Cluster 4","Cluster 5","Cluster 4","Cluster 2","Cluster 1"
"g_44233",-29.7374437343019,32.6116882517487,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44234",4.50942652257352,33.99574124111,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44235",-1.61551983152032,46.1446541678479,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44237",17.8341877872354,10.2115753485099,"Cluster 4","Cluster 5","Cluster 4","Cluster 2","Cluster 1"
"g_44238",-22.1449754947629,-3.32968879521043,"Cluster 7","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_44239",-42.7455526605848,28.1112494905132,"Cluster 6","Cluster 2","Cluster 2","Cluster 7","Cluster 1"
"g_44240",-23.6072625047578,2.24093240118914,"Cluster 7","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_44241",-20.1360896324653,34.0960205746061,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44243",9.92193830827,7.83587449278325,"Cluster 4","Cluster 5","Cluster 4","Cluster 2","Cluster 1"
"g_44244",-12.4523450551317,31.7070054042353,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44245",-35.3236163710448,31.6007909333911,"Cluster 6","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_44248",-37.1128953568777,12.1621825911501,"Cluster 3","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_44249",-36.2122190400045,30.8612295170524,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 5"
"g_44251",-8.77750064054758,12.2671563178083,"Cluster 3","Cluster 7","Cluster 6","Cluster 7","Cluster 1"
"g_44253",-0.46451323902113,25.7348886592982,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44255",-23.1610193004941,30.1008047294175,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44256",-2.37077714178054,25.9315251913955,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44259",-13.9901587093747,13.9871754202802,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44262",-25.6577467499505,-15.8326127132598,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_44263",22.7690568796549,5.97322838076634,"Cluster 1","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_44264",14.5888701852766,23.299291556893,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_44268",-13.0084723989764,-9.25652472807888,"Cluster 7","Cluster 1","Cluster 1","Cluster 4","Cluster 3"
"g_44271",-40.3166391042947,10.2313880916158,"Cluster 3","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_44272",-36.6362703512048,11.7158405852889,"Cluster 3","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_44274",-33.3574257756641,27.9600380382407,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44276",-0.944873922555941,5.4075538986439,"Cluster 1","Cluster 3","Cluster 6","Cluster 2","Cluster 1"
"g_44277",2.92598911531002,41.0937558148621,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44278",15.849863756017,24.9311314972671,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_44279",-0.509695030903599,35.1294907772457,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44280",25.1953582298269,15.9404424585651,"Cluster 4","Cluster 5","Cluster 6","Cluster 6","Cluster 1"
"g_44281",-28.5928069306263,9.48230387710966,"Cluster 3","Cluster 7","Cluster 6","Cluster 7","Cluster 1"
"g_44283",-27.9847304669952,30.3172374999569,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44285",9.21147407080136,27.416979860384,"Cluster 6","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_44286",9.32570339408865,36.2557064298644,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44287",-41.3547584942785,27.5239654127426,"Cluster 6","Cluster 2","Cluster 2","Cluster 7","Cluster 5"
"g_44288",-5.83487162961561,-7.34011644215922,"Cluster 1","Cluster 3","Cluster 4","Cluster 6","Cluster 1"
"g_44290",21.5054912926367,39.203371994562,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44293",8.08324396959093,34.7466530286954,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44295",21.7090991048977,23.673234156762,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_44299",-32.6053153628593,27.6461684124434,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44304",16.5190537405294,24.7317509898179,"Cluster 4","Cluster 5","Cluster 6","Cluster 6","Cluster 1"
"g_44305",-31.1221793696802,30.848483308926,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44307",-37.6000498859799,30.3210928399606,"Cluster 6","Cluster 2","Cluster 2","Cluster 2","Cluster 1"
"g_44310",5.39975815216676,0.797865116944846,"Cluster 1","Cluster 3","Cluster 4","Cluster 2","Cluster 1"
"g_44312",-8.14272221359678,34.743285585328,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44313",10.0638896405793,37.7062349134546,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44314",-7.63653655776044,27.2677124114599,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44315",-28.494969355071,30.2919426274755,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44318",-5.75252876069531,-20.1943885972085,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_44322",-11.192637872767,-5.87456019552129,"Cluster 7","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_44326",-4.18711328711845,17.9679687140078,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44327",-14.2576438751407,11.9087645034601,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44330",-8.8250275419919,30.4707575292389,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44331",8.16050453380846,34.5540626729902,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44332",-13.4420460420337,25.2543548656793,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44334",-5.98191616187965,10.4762626950187,"Cluster 3","Cluster 7","Cluster 6","Cluster 7","Cluster 1"
"g_44336",-1.59943148077299,10.7846295613265,"Cluster 3","Cluster 7","Cluster 6","Cluster 2","Cluster 1"
"g_44337",-44.917017311177,8.1502169740644,"Cluster 3","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_44338",3.67497142173743,-6.45127327639009,"Cluster 1","Cluster 3","Cluster 4","Cluster 2","Cluster 1"
"g_44340",9.49642896938698,28.2965835980974,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44341",10.684325446955,22.6219155195567,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44345",-31.4970639407598,30.2381603743812,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44346",10.7784130619121,26.3381728208471,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44347",-8.92272118276065,9.41517544892867,"Cluster 3","Cluster 7","Cluster 6","Cluster 7","Cluster 1"
"g_44348",-46.7023227120103,7.9727093500314,"Cluster 3","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_44349",-36.8843403288781,27.1417590662207,"Cluster 6","Cluster 2","Cluster 2","Cluster 2","Cluster 1"
"g_44351",-25.4132859772049,15.4885898101393,"Cluster 3","Cluster 7","Cluster 6","Cluster 7","Cluster 1"
"g_44352",2.54986069191021,48.4133706692766,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44353",-28.8574835754179,28.051942075055,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44354",-2.78368896858454,43.1551582101207,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44355",-0.415179128872238,47.1972641783142,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44356",-7.92501124964386,35.5874970050498,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44360",-28.8938126093591,29.2826010441378,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44363",-3.81445435700072,38.6214497389275,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44368",-23.8927789878526,-14.2823804740354,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_44369",-6.18346163005188,14.3022197845052,"Cluster 3","Cluster 7","Cluster 6","Cluster 7","Cluster 1"
"g_44372",-23.1176489005451,-24.1737519542027,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_44373",-37.18289783804,28.8120403832204,"Cluster 6","Cluster 2","Cluster 2","Cluster 2","Cluster 1"
"g_44374",9.22823910741521,35.5835409650769,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44375",-30.8410185999956,0.723498896689088,"Cluster 5","Cluster 6","Cluster 3","Cluster 4","Cluster 3"
"g_44376",-42.4054099610163,28.115208917119,"Cluster 6","Cluster 2","Cluster 2","Cluster 2","Cluster 1"
"g_44377",9.24482506025981,25.6420584080351,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_44378",-30.8369104174502,12.1213795114436,"Cluster 3","Cluster 7","Cluster 6","Cluster 7","Cluster 1"
"g_44379",21.7800084373202,23.5125656201953,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_44380",22.0147923585418,-8.61051205118959,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_44382",11.8536549416321,29.084834612125,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44384",-14.872714174845,-3.31432370464526,"Cluster 7","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_44385",-11.643992753845,14.5055371647846,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44386",2.47888703244183,36.8664769543297,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44387",-35.6320744699391,-3.41307044175057,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_44389",-12.5877879723027,29.3335086812177,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44390",-4.54115409907876,26.1259572249086,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44393",-10.4319981045182,22.9012673649146,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44395",-10.5136083450321,43.1654096690139,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44399",-26.7852736803315,30.7646565546683,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44400",-16.0037455214956,20.1045341865002,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44404",-6.223732894074,27.7994327892625,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44405",-39.1295042618921,6.12991126102802,"Cluster 3","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_44406",-39.2050728858704,9.34074312404276,"Cluster 3","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_44409",25.4409808296449,4.41279268568751,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_44411",-8.29527661037955,44.6370263573598,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44413",23.1659233389792,13.3289244087626,"Cluster 4","Cluster 5","Cluster 4","Cluster 2","Cluster 1"
"g_44416",-29.4458190404023,2.0199069700376,"Cluster 5","Cluster 6","Cluster 3","Cluster 4","Cluster 3"
"g_44419",-4.42333227391371,4.26994793737179,"Cluster 1","Cluster 3","Cluster 6","Cluster 2","Cluster 1"
"g_44421",-4.69760844415455,18.854667541768,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44428",-24.2569510145241,0.119828882182249,"Cluster 7","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_44429",-23.4512274525642,24.8207068004241,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44430",19.7487767191846,18.9172204923431,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_44431",-21.6396135956175,-0.648352972569647,"Cluster 5","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_44433",21.7993832952324,21.9573776043113,"Cluster 4","Cluster 5","Cluster 6","Cluster 6","Cluster 1"
"g_44434",-19.7942994205172,1.6278399804191,"Cluster 7","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_44435",8.98123886890328,24.183078117946,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_44437",-25.5406933662696,-15.2734298795814,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_44438",8.24787453790371,44.175543872531,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44442",3.53409871849982,30.5604302228054,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44443",9.15760361920061,35.9899386293072,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44444",-0.285554626776414,40.5612908042151,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44445",-36.6689484992375,12.4164469443309,"Cluster 3","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_44446",-16.0179871170119,33.0198694811682,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44448",-19.523795552111,16.0299065452151,"Cluster 7","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_44451",-35.2965981696021,31.2310683350905,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44452",-29.99409595503,-24.6021456960324,"Cluster 5","Cluster 6","Cluster 1","Cluster 1","Cluster 3"
"g_44454",4.46224606248258,5.38301755089021,"Cluster 1","Cluster 3","Cluster 4","Cluster 6","Cluster 1"
"g_44455",-22.6449043266744,-15.1065559948579,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_44456",-29.6181479890455,15.5599643717869,"Cluster 3","Cluster 7","Cluster 6","Cluster 7","Cluster 1"
"g_44463",-46.5401366138893,19.3818109664537,"Cluster 6","Cluster 2","Cluster 2","Cluster 7","Cluster 1"
"g_44468",-1.34404871037021,-10.6883372512825,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_44470",-20.8047311113213,12.9894249067691,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44471",-33.3121316054497,11.5536596701362,"Cluster 3","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_44472",-1.28485904790357,-5.24865792771704,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_44477",-11.1220705092335,19.0233783922541,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44479",-27.9678238635177,29.5105579531866,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44480",-13.9985096427002,-1.68192204471037,"Cluster 7","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_44481",-31.1905206403918,30.3329928975404,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44482",-19.7798928446496,17.2541868230542,"Cluster 7","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_44484",2.55938369720886,48.3619306324641,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44485",-4.84052442109601,32.0862484850697,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44487",11.0016112198405,37.5532631898754,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44488",24.4473301985618,4.37793702483484,"Cluster 1","Cluster 3","Cluster 4","Cluster 2","Cluster 1"
"g_44490",-48.7358657181956,18.2227994963025,"Cluster 6","Cluster 2","Cluster 2","Cluster 7","Cluster 5"
"g_44491",-32.6071170649367,31.8058791503102,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 5"
"g_44492",-9.38194208608719,39.9686541521004,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44495",-2.95092956269607,25.3080809911861,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44497",-31.4354429809042,21.4293159657477,"Cluster 3","Cluster 7","Cluster 6","Cluster 7","Cluster 1"
"g_44499",-35.0610175989919,31.017835454646,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44500",-11.214375317522,14.9136355491451,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44501",2.3784446597203,48.4088372888819,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44503",21.556450795482,19.2784236133755,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_44504",-29.5768985385699,28.4804155403087,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44505",-14.8026917646549,39.3416492744991,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44506",11.0053707008757,36.9801619341045,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44507",-39.4450654363412,29.3078110618556,"Cluster 6","Cluster 2","Cluster 2","Cluster 2","Cluster 1"
"g_44512",-14.147038785724,34.1953282571889,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44513",-37.5546498996918,29.1909720944843,"Cluster 6","Cluster 2","Cluster 2","Cluster 7","Cluster 1"
"g_44514",-37.1724618120677,28.4852971495483,"Cluster 6","Cluster 2","Cluster 2","Cluster 2","Cluster 1"
"g_44519",-6.63230359932485,-20.0098905043268,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_44522",4.26601832290899,45.6976344313561,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44523",-7.47592798331247,-10.7273973255858,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_44524",-43.2288410241023,19.8139536546368,"Cluster 6","Cluster 2","Cluster 2","Cluster 7","Cluster 1"
"g_44525",-17.7477216527281,37.8865191891894,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44526",-19.6370901754599,14.3923416168935,"Cluster 7","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_44528",4.04665178312936,28.4573756230204,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44530",-43.967877613861,22.8080641594534,"Cluster 6","Cluster 2","Cluster 2","Cluster 7","Cluster 5"
"g_44531",-13.1995472838163,-9.94450371682256,"Cluster 7","Cluster 1","Cluster 1","Cluster 4","Cluster 3"
"g_44532",-13.6550380131168,27.0153524705135,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44533",-0.527215905618323,22.8949433041548,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44536",-23.8834095500232,39.6168484949194,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44537",-3.35657683758451,23.5568084298572,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44538",-13.0077476226441,3.38016512722059,"Cluster 7","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_44541",14.8032657764733,26.5600092383459,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_44545",-17.544942286737,14.8491623596887,"Cluster 7","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_44548",-41.4252377109277,27.4808682688333,"Cluster 6","Cluster 2","Cluster 2","Cluster 7","Cluster 5"
"g_44549",-4.12867097410225,32.0559488638665,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44550",9.5394766432833,25.5771674085904,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44552",-40.9668012189102,27.8896348502004,"Cluster 6","Cluster 2","Cluster 2","Cluster 2","Cluster 1"
"g_44554",-8.18269811148075,-15.9764257023396,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_44556",0.252201688836582,31.7739372334729,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44558",-40.1253997745867,20.6000553621664,"Cluster 6","Cluster 2","Cluster 2","Cluster 7","Cluster 1"
"g_44560",9.22519157292749,16.541830253885,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_44562",20.3202181538332,19.9455265838878,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_44563",-1.30706596840342,32.7960751749193,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44565",-32.9951108392617,26.4299310770984,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44569",-24.9512971332479,-3.66065710720427,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_44570",5.45475285140655,31.8064684776589,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44572",-13.7737146818588,-12.91048803455,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_44573",-43.0652048527575,27.7325815884851,"Cluster 6","Cluster 2","Cluster 2","Cluster 7","Cluster 1"
"g_44574",-5.2049948477338,-30.2159603630096,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_44576",4.98036398623513,48.0304687700798,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44578",-5.69002887964317,21.1813100995187,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44579",-18.4457448660916,-4.4791600457175,"Cluster 7","Cluster 1","Cluster 1","Cluster 4","Cluster 3"
"g_44580",14.4200517412145,23.5648472044659,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44581",-19.0302398599684,22.1569099302708,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44583",9.0964742833123,17.0729059810107,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_44584",-39.0074598446153,23.7534183375906,"Cluster 6","Cluster 2","Cluster 2","Cluster 7","Cluster 1"
"g_44585",-44.2461050094833,19.9741116782948,"Cluster 6","Cluster 2","Cluster 2","Cluster 7","Cluster 1"
"g_44587",-17.0259581722653,-7.64616516954151,"Cluster 7","Cluster 1","Cluster 1","Cluster 4","Cluster 3"
"g_44588",-1.81058733277598,15.3538735376596,"Cluster 3","Cluster 7","Cluster 6","Cluster 2","Cluster 1"
"g_44590",-47.1393637070253,24.1650583590709,"Cluster 6","Cluster 2","Cluster 2","Cluster 7","Cluster 5"
"g_44595",-35.4901353910959,30.9065411516909,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44596",-8.16570814680957,44.9167168441892,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44597",-39.9448178057214,25.0029670137598,"Cluster 6","Cluster 2","Cluster 2","Cluster 7","Cluster 1"
"g_44598",7.64540978256792,37.9993818840039,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44600",-53.5211826923053,-8.22988792109976,"Cluster 2","Cluster 4","Cluster 7","Cluster 1","Cluster 3"
"g_44601",-8.85242893213522,23.7967096362775,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44604",-24.2067139536577,28.4487789038811,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_44607",-34.0603270844165,30.0053688448313,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44609",-46.5920201565868,24.2364578697151,"Cluster 6","Cluster 2","Cluster 2","Cluster 7","Cluster 1"
"g_44613",-49.765216878513,17.501099149004,"Cluster 6","Cluster 2","Cluster 2","Cluster 7","Cluster 7"
"g_44614",8.4754909679349,28.4025305806233,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_44615",-27.815657163168,-33.572494735612,"Cluster 5","Cluster 6","Cluster 1","Cluster 1","Cluster 3"
