lfcSE_BvsD,stat_BvsD,pvalue_BvsD,padj_BvsD,B_DEGs_label.x,Y_DEGs_label.x,Cluster,gene_id
0.688302859,-2.830743976,0.004643988,0.008662488,1,0,4,g_00829
1.076692446,4.016587215,5.90E-05,0.000174134,1,0,1,g_00830
0.947502165,2.49944371,0.012438846,0.020895731,1,0,1,g_00831
1.380141097,4.950172673,7.41E-07,3.30E-06,1,0,1,g_00832
1.315719827,5.168435689,2.36E-07,1.16E-06,1,0,2,g_00834
1.614878829,3.261220565,0.001109337,0.002413213,1,0,1,g_00836
0.42951869,-3.006623001,0.002641672,0.005245043,1,0,4,g_00841
0.784507977,3.071025575,0.002133249,0.004335636,1,0,1,g_00844
1.392044734,4.489710945,7.13E-06,2.57E-05,1,0,1,g_00845
0.565182636,4.759563617,1.94E-06,7.93E-06,1,0,1,g_00852
0.527428445,8.568295028,1.05E-17,2.01E-16,1,0,2,g_00853
0.701398326,5.694549185,1.24E-08,7.65E-08,1,0,2,g_00858
0.598852282,-3.882589362,0.00010335,0.000287866,1,0,4,g_00859
1.624332663,4.794025185,1.63E-06,6.78E-06,1,0,1,g_00860
1.039255562,5.189901622,2.10E-07,1.04E-06,1,0,2,g_00864
1.091296398,3.27584138,0.001053477,0.002302679,1,0,1,g_00874
0.82076614,3.860468395,0.00011317,0.000312427,1,0,1,g_00875
0.476218197,-8.808259592,1.27E-18,2.65E-17,1,0,6,g_00878
0.542795755,6.925791173,4.34E-12,4.48E-11,1,0,2,g_00880
1.517917192,3.625629853,0.000288258,0.000723672,1,0,1,g_00885
0.628717634,5.746393924,9.12E-09,5.76E-08,1,0,2,g_00886
0.817304361,4.328570885,1.50E-05,5.05E-05,1,0,1,g_00887
1.475269498,4.359051099,1.31E-05,4.46E-05,1,0,1,g_00888
1.146015431,6.231079873,4.63E-10,3.61E-09,1,0,2,g_00889
0.741667634,3.929961458,8.50E-05,0.000241518,1,0,1,g_00892
0.778888893,-5.365278729,8.08E-08,4.34E-07,1,0,4,g_00895
1.020326417,5.13482674,2.82E-07,1.37E-06,1,0,2,g_00899
0.4056703,-12.92766546,3.14E-38,2.33E-36,1,0,3,g_00900
0.644797893,2.165818133,0.030325087,0.046213205,1,0,1,g_00902
0.756844512,8.417560336,3.84E-17,6.98E-16,1,0,2,g_00907
1.856224385,3.968607527,7.23E-05,0.000208975,1,0,1,g_00909
1.565848164,3.389619727,0.000699896,0.001598319,1,0,1,g_00918
0.817847114,6.398943554,1.56E-10,1.31E-09,1,0,2,g_00919
0.927619069,4.697207846,2.64E-06,1.05E-05,1,0,2,g_00920
0.505462084,-3.403496928,0.000665292,0.001525797,1,0,4,g_00931
1.290546127,4.27187069,1.94E-05,6.37E-05,1,0,1,g_00932
0.63588874,-2.171777207,0.029872472,0.04559177,1,0,4,g_00937
0.363068525,-14.14235414,2.08E-45,2.55E-43,1,0,3,g_00940
1.343840036,8.545842754,1.28E-17,2.42E-16,1,0,2,g_00943
1.381723285,3.360804387,0.000777158,0.001755797,1,0,1,g_00944
0.593162573,-7.144328614,9.04E-13,1.02E-11,1,0,6,g_00947
0.573558986,5.307961894,1.11E-07,5.81E-07,1,0,2,g_00949
1.330147489,5.134979173,2.82E-07,1.36E-06,1,0,2,g_00951
1.311032246,4.204443727,2.62E-05,8.35E-05,1,0,1,g_00952
0.567655526,-3.043036148,0.002342042,0.004714409,1,0,4,g_00953
1.4887732,4.262527481,2.02E-05,6.62E-05,1,0,1,g_00954
0.69763126,5.257081986,1.46E-07,7.48E-07,1,0,2,g_00959
1.41025072,7.614413158,2.65E-14,3.57E-13,1,0,2,g_00961
1.161255823,3.846898609,0.000119622,0.000328777,1,0,1,g_00964
1.32388388,3.29092503,0.000998585,0.002195217,1,0,1,g_00966
1.21418726,6.17035713,6.81E-10,5.18E-09,1,0,2,g_00967
0.893986813,5.708533013,1.14E-08,7.09E-08,1,0,2,g_00968
0.958421453,5.226541425,1.73E-07,8.71E-07,1,0,2,g_00969
0.717188133,6.41270834,1.43E-10,1.21E-09,1,0,2,g_00975
0.787346202,9.154786579,5.45E-20,1.26E-18,1,0,2,g_00978
1.12235565,6.026166322,1.68E-09,1.20E-08,1,0,2,g_00979
1.422211129,6.982604969,2.90E-12,3.06E-11,1,0,2,g_00980
0.882540748,2.867539908,0.004136766,0.007814616,1,0,1,g_00981
0.568360229,9.695067984,3.16E-22,8.68E-21,1,0,2,g_00982
0.804881539,5.55366663,2.80E-08,1.63E-07,1,0,2,g_00985
1.530446889,2.369525038,0.017810949,0.028795062,1,0,1,g_00990
1.816341558,4.450122524,8.58E-06,3.05E-05,1,0,1,g_00992
0.594958396,-7.957642448,1.75E-15,2.68E-14,1,0,6,g_00994
1.791429677,3.815634677,0.000135833,0.000368397,1,0,1,g_00997
1.717225555,3.301877657,0.0009604,0.002121327,1,0,1,g_00998
0.703350472,5.873668367,4.26E-09,2.85E-08,1,0,2,g_01001
1.258844484,2.239375652,0.025131484,0.039102946,1,0,1,g_01004
0.771272069,6.442499032,1.18E-10,1.00E-09,1,0,2,g_01005
0.425363509,3.831322976,0.000127456,0.000348071,1,0,1,g_01010
1.044797023,4.486155341,7.25E-06,2.61E-05,1,0,1,g_01011
1.179800231,4.776291463,1.79E-06,7.35E-06,1,0,2,g_01016
1.041481071,4.252255211,2.12E-05,6.89E-05,1,0,1,g_01017
1.458963801,4.259468441,2.05E-05,6.69E-05,1,0,1,g_01020
0.617033165,11.79032143,4.38E-32,2.26E-30,1,0,7,g_01027
0.791317753,7.097108111,1.27E-12,1.41E-11,1,0,2,g_01028
1.616180735,3.179175451,0.001476947,0.003119688,1,0,1,g_01029
0.60616853,-3.533619263,0.000409911,0.000991787,1,0,4,g_01033
1.28007058,3.815346457,0.000135992,0.000368736,1,0,1,g_01035
0.643400046,8.753601797,2.07E-18,4.22E-17,1,0,2,g_01039
1.561212992,4.569964773,4.88E-06,1.82E-05,1,0,1,g_01041
1.068882222,5.203884701,1.95E-07,9.74E-07,1,0,2,g_01042
1.187214493,3.875728684,0.000106306,0.000295236,1,0,1,g_01043
0.937082493,3.683170005,0.000230351,0.000591186,1,0,1,g_01048
1.227965819,4.088266363,4.35E-05,0.000132167,1,0,1,g_01051
0.846199219,-3.961890406,7.44E-05,0.000214364,1,0,4,g_01053
1.408365504,5.022287817,5.11E-07,2.35E-06,1,0,2,g_01054
1.201578954,4.98805414,6.10E-07,2.76E-06,1,0,2,g_01055
1.607433525,3.910476211,9.21E-05,0.000259651,1,0,1,g_01056
0.638364663,6.68525989,2.31E-11,2.17E-10,1,0,2,g_01058
1.957550673,2.38323196,0.017161377,0.027850714,1,0,1,g_01059
0.662926916,2.716923259,0.006589188,0.011828348,1,0,1,g_01066
0.623380579,4.575638678,4.75E-06,1.78E-05,1,0,1,g_01067
0.557307719,2.313789439,0.020679275,0.032851713,1,0,1,g_01070
1.222603111,2.170561654,0.029964323,0.045718975,1,0,1,g_01071
0.538917663,-9.999088936,1.54E-23,4.65E-22,1,0,6,g_01074
0.891630153,4.740883891,2.13E-06,8.62E-06,1,0,2,g_01075
0.680390598,5.302055191,1.15E-07,5.98E-07,1,0,2,g_01077
1.13336468,6.421977356,1.35E-10,1.14E-09,1,0,2,g_01078
0.973263054,3.355254785,0.000792919,0.001787964,1,0,1,g_01079
0.461114622,4.193045507,2.75E-05,8.74E-05,1,0,1,g_01082
0.807080809,7.851338821,4.12E-15,6.07E-14,1,0,2,g_01087
1.356348151,4.49634516,6.91E-06,2.50E-05,1,0,1,g_01088
0.725284047,3.362523456,0.000772336,0.001746116,1,0,1,g_01092
0.371789679,-15.99770735,1.33E-57,4.00E-55,1,0,3,g_01097
1.338983396,2.980226367,0.002880354,0.00566797,1,0,1,g_01102
1.03200181,7.192397458,6.37E-13,7.34E-12,1,0,2,g_01103
1.040227256,5.882972854,4.03E-09,2.71E-08,1,0,2,g_01105
0.904420829,5.944271014,2.78E-09,1.91E-08,1,0,2,g_01106
1.026319296,5.019303572,5.19E-07,2.38E-06,1,0,2,g_01108
0.465358186,-8.418687943,3.81E-17,6.91E-16,1,0,6,g_01110
0.53552803,9.002648264,2.20E-19,4.87E-18,1,0,2,g_01111
0.799531627,8.077039939,6.64E-16,1.06E-14,1,0,2,g_01112
0.632548834,6.471951243,9.67E-11,8.38E-10,1,0,2,g_01113
0.924211301,5.81942188,5.91E-09,3.85E-08,1,0,2,g_01114
0.53371315,8.658422923,4.78E-18,9.43E-17,1,0,2,g_01115
0.707677171,8.566864812,1.06E-17,2.03E-16,1,0,2,g_01117
1.19082742,4.104522759,4.05E-05,0.000124022,1,0,1,g_01118
1.030485203,4.210904172,2.54E-05,8.14E-05,1,0,1,g_01119
1.558654422,6.288850022,3.20E-10,2.56E-09,1,0,2,g_01120
1.52897651,3.196545806,0.001390837,0.002957043,1,0,1,g_01130
0.589006537,6.046774187,1.48E-09,1.07E-08,1,0,2,g_01131
1.096271864,5.930841772,3.01E-09,2.06E-08,1,0,2,g_01132
0.973987893,3.876710612,0.000105878,0.000294225,1,0,1,g_01135
1.437079345,7.8330542,4.76E-15,6.97E-14,1,0,2,g_01136
1.807775442,5.338095915,9.39E-08,4.99E-07,1,0,2,g_01137
0.74772785,6.039591155,1.55E-09,1.11E-08,1,0,2,g_01138
0.433249886,5.608600307,2.04E-08,1.21E-07,1,0,2,g_01142
0.548671363,3.13802231,0.001700919,0.003540203,1,0,1,g_01143
1.530361442,6.970201991,3.16E-12,3.33E-11,1,0,2,g_01144
0.903433906,7.848761482,4.20E-15,6.19E-14,1,0,2,g_01145
0.503963533,-12.14388451,6.18E-34,3.59E-32,1,0,3,g_01146
1.354734077,7.310773738,2.66E-13,3.20E-12,1,0,2,g_01148
1.550487938,5.863516825,4.53E-09,3.02E-08,1,0,2,g_01152
1.488354056,6.408867765,1.47E-10,1.24E-09,1,0,2,g_01153
1.609120663,4.86654256,1.14E-06,4.87E-06,1,0,1,g_01157
0.521221132,-2.163846464,0.030476135,0.046411352,1,0,4,g_01158
0.793836801,5.224846791,1.74E-07,8.79E-07,1,0,2,g_01159
1.418399135,4.189312235,2.80E-05,8.87E-05,1,0,1,g_01160
1.331233655,4.959912893,7.05E-07,3.15E-06,1,0,2,g_01161
1.270210256,3.228744629,0.001243349,0.002673231,1,0,1,g_01165
0.911687365,4.681396106,2.85E-06,1.12E-05,1,0,1,g_01167
0.922247306,4.942320759,7.72E-07,3.42E-06,1,0,2,g_01168
1.192294963,4.058109469,4.95E-05,0.000148595,1,0,1,g_01169
0.657701617,6.801989463,1.03E-11,1.02E-10,1,0,2,g_01170
1.032103858,5.792396289,6.94E-09,4.47E-08,1,0,2,g_01174
1.630344974,4.805145731,1.55E-06,6.45E-06,1,0,1,g_01178
1.573129183,4.190119325,2.79E-05,8.84E-05,1,0,1,g_01179
0.412365385,-9.14177908,6.14E-20,1.42E-18,1,0,6,g_01181
1.730422948,4.733163057,2.21E-06,8.91E-06,1,0,1,g_01182
0.642632689,5.252085008,1.50E-07,7.67E-07,1,0,2,g_01184
0.656405416,-2.606207777,0.009155091,0.01586524,1,0,4,g_01187
1.237873641,4.736158694,2.18E-06,8.80E-06,1,0,2,g_01192
0.651553797,5.941724265,2.82E-09,1.94E-08,1,0,2,g_01193
0.555356808,5.390982549,7.01E-08,3.80E-07,1,0,2,g_01194
1.520013455,4.17320856,3.00E-05,9.45E-05,1,0,1,g_01198
0.838373798,2.406946832,0.016086512,0.02628173,1,0,1,g_01200
0.946087338,6.935928464,4.04E-12,4.19E-11,1,0,2,g_01202
1.328442979,3.827216841,0.0001296,0.000353315,1,0,1,g_01203
0.342741461,-4.220230988,2.44E-05,7.84E-05,1,0,4,g_01204
1.258585776,6.431834581,1.26E-10,1.07E-09,1,0,2,g_01205
1.729920248,5.22753278,1.72E-07,8.67E-07,1,0,2,g_01208
1.338260647,2.668255334,0.007624629,0.013473156,1,0,1,g_01214
0.603756166,-3.732566967,0.000189538,0.00049569,1,0,4,g_01223
1.752840558,6.004433112,1.92E-09,1.36E-08,1,0,2,g_01227
0.360948412,-13.37737155,8.20E-41,7.29E-39,1,0,3,g_01228
0.706795995,5.856795605,4.72E-09,3.13E-08,1,0,2,g_01229
0.516858683,-7.605901493,2.83E-14,3.80E-13,1,0,6,g_01231
0.430325442,-2.726013632,0.006410435,0.011541251,1,0,4,g_01234
0.806995363,8.312455089,9.37E-17,1.64E-15,1,0,2,g_01236
0.84667975,6.873695074,6.26E-12,6.36E-11,1,0,2,g_01238
0.41784282,3.051137266,0.002279763,0.004602892,1,0,1,g_01240
1.046926168,5.073603768,3.90E-07,1.84E-06,1,0,2,g_01242
1.228996646,4.733531485,2.21E-06,8.90E-06,1,0,2,g_01247
1.554746982,3.851992374,0.000117161,0.000322493,1,0,1,g_01248
0.93576618,5.690344296,1.27E-08,7.82E-08,1,0,2,g_01249
0.681396053,7.717519228,1.19E-14,1.66E-13,1,0,2,g_01254
0.789863818,5.164298813,2.41E-07,1.18E-06,1,0,2,g_01257
1.624104216,2.15743186,0.030972031,0.047060058,1,0,1,g_01258
0.911166888,6.522311848,6.92E-11,6.11E-10,1,0,2,g_01259
0.531849006,2.502540554,0.01233055,0.020732108,1,0,1,g_01260
0.454978518,-12.40163794,2.56E-35,1.60E-33,1,0,3,g_01262
0.455433353,-2.679044997,0.007383247,0.013091114,1,0,4,g_01270
0.950318444,4.294024878,1.75E-05,5.82E-05,1,0,1,g_01271
1.520180809,4.013469668,5.98E-05,0.000176263,1,0,1,g_01274
1.623453155,4.167320683,3.08E-05,9.68E-05,1,0,1,g_01275
0.395459,-2.554664335,0.010629024,0.018137007,1,0,4,g_01277
1.814823692,2.292285265,0.021889188,0.034575757,1,0,1,g_01278
1.332997826,3.415052704,0.000637697,0.00146941,1,0,1,g_01279
1.291269231,3.869869482,0.000108894,0.000301814,1,0,1,g_01280
1.027743911,4.891431864,1.00E-06,4.34E-06,1,0,2,g_01286
0.570038862,-2.525691045,0.011547098,0.019545247,1,0,4,g_01287
0.889770742,4.367042879,1.26E-05,4.31E-05,1,0,1,g_01288
0.421109023,-12.76876444,2.45E-37,1.72E-35,1,0,3,g_01291
0.67646603,4.064486441,4.81E-05,0.000144977,1,0,1,g_01295
0.601819958,9.532621643,1.53E-21,4.03E-20,1,0,2,g_01296
0.6082645,5.043564986,4.57E-07,2.12E-06,1,0,2,g_01299
0.599855994,6.167475774,6.94E-10,5.27E-09,1,0,2,g_01304
0.468749561,-4.500387357,6.78E-06,2.46E-05,1,0,4,g_01310
1.824988591,5.24976533,1.52E-07,7.76E-07,1,0,2,g_01316
0.797343397,4.091898766,4.28E-05,0.000130285,1,0,1,g_01317
1.25381017,3.69132451,0.000223089,0.00057428,1,0,1,g_01319
1.525285821,3.818398671,0.000134321,0.000364832,1,0,1,g_01320
0.509941883,-4.282865309,1.85E-05,6.09E-05,1,0,4,g_01322
1.431208985,6.48718251,8.75E-11,7.62E-10,1,0,2,g_01323
0.483345859,-6.856081265,7.08E-12,7.13E-11,1,0,6,g_01324
0.798236673,-3.115971669,0.001833399,0.003784823,1,0,4,g_01326
0.492016584,-3.188233213,0.00143145,0.003032292,1,0,4,g_01327
0.826600347,3.402956863,0.000666608,0.001528499,1,0,1,g_01328
0.746868397,5.994339422,2.04E-09,1.44E-08,1,0,2,g_01329
1.50160529,6.187257012,6.12E-10,4.69E-09,1,0,2,g_01331
0.372478231,-3.962536749,7.42E-05,0.00021384,1,0,4,g_01332
1.991659623,4.639228592,3.50E-06,1.35E-05,1,0,1,g_01334
1.277502591,3.361082139,0.000776377,0.001754247,1,0,1,g_01335
0.481805715,-3.977187871,6.97E-05,0.00020226,1,0,4,g_01337
0.560524171,4.038446199,5.38E-05,0.00016022,1,0,1,g_01342
0.412415398,-3.300707262,0.000964415,0.002128782,1,0,4,g_01344
0.952447148,6.670154063,2.56E-11,2.39E-10,1,0,2,g_01351
1.66401929,7.039629443,1.93E-12,2.09E-11,1,0,2,g_01352
0.51722099,-9.639171303,5.46E-22,1.48E-20,1,0,6,g_01353
0.692122608,9.798760472,1.14E-22,3.24E-21,1,0,2,g_01355
0.505893279,8.946763978,3.66E-19,7.96E-18,1,0,2,g_01358
0.361192617,3.001476399,0.002686739,0.005326093,1,0,1,g_01362
1.335056628,4.85364445,1.21E-06,5.16E-06,1,0,2,g_01363
0.429179238,-12.83941705,9.86E-38,7.09E-36,1,0,3,g_01365
0.895958665,6.303764454,2.91E-10,2.34E-09,1,0,2,g_01367
0.299428036,-3.36163392,0.000774828,0.001751104,1,0,4,g_01369
0.981676068,6.149043606,7.80E-10,5.88E-09,1,0,2,g_01375
1.420591286,6.724518445,1.76E-11,1.69E-10,1,0,2,g_01377
1.105751754,4.321134965,1.55E-05,5.21E-05,1,0,1,g_01378
1.189982403,4.744922506,2.09E-06,8.47E-06,1,0,2,g_01380
0.307520997,-19.10906231,2.12E-81,3.25E-78,1,0,5,g_01381
1.775372265,2.935653825,0.003328455,0.006441566,1,0,1,g_01384
0.737547651,8.679536133,3.97E-18,7.88E-17,1,0,2,g_01386
1.524022072,3.988855727,6.64E-05,0.000193594,1,0,1,g_01388
0.858702337,6.095321632,1.09E-09,8.06E-09,1,0,2,g_01389
0.570425673,9.211170028,3.23E-20,7.61E-19,1,0,2,g_01392
1.04139023,4.981599326,6.31E-07,2.84E-06,1,0,2,g_01394
1.529304229,6.115142098,9.65E-10,7.17E-09,1,0,2,g_01395
1.280837652,5.587508519,2.30E-08,1.36E-07,1,0,2,g_01396
0.339196678,-17.2414883,1.30E-66,7.69E-64,1,0,5,g_01397
1.20087162,5.715884244,1.09E-08,6.81E-08,1,0,2,g_01398
0.43474082,-12.04729698,2.00E-33,1.13E-31,1,0,3,g_01400
0.475423765,9.556412931,1.22E-21,3.23E-20,1,0,2,g_01403
1.412581746,4.508085008,6.54E-06,2.38E-05,1,0,1,g_01404
0.570932189,6.051749589,1.43E-09,1.04E-08,1,0,2,g_01408
0.955663815,3.663203012,0.000249081,0.000634475,1,0,1,g_01409
0.814261605,10.72347112,7.90E-27,2.99E-25,1,0,7,g_01415
1.197419774,5.77697496,7.61E-09,4.88E-08,1,0,2,g_01417
1.010773395,5.372825585,7.75E-08,4.18E-07,1,0,2,g_01419
0.63603746,7.025025637,2.14E-12,2.30E-11,1,0,2,g_01426
0.949087697,7.379394217,1.59E-13,1.97E-12,1,0,2,g_01427
1.002659243,6.833620926,8.28E-12,8.26E-11,1,0,2,g_01429
0.51995848,3.794680582,0.000147834,0.000396863,1,0,1,g_01430
0.321413437,-4.853160712,1.22E-06,5.17E-06,1,0,4,g_01436
0.53100793,-4.141674556,3.45E-05,0.000107261,1,0,4,g_01437
0.644414735,4.078663964,4.53E-05,0.000137186,1,0,1,g_01441
0.759056671,6.863599787,6.71E-12,6.80E-11,1,0,2,g_01445
0.80469565,7.583004872,3.38E-14,4.49E-13,1,0,2,g_01446
0.920860082,5.767757676,8.03E-09,5.13E-08,1,0,2,g_01455
0.521493206,5.750922198,8.88E-09,5.62E-08,1,0,2,g_01456
0.986499425,3.979774885,6.90E-05,0.000200349,1,0,1,g_01463
1.262061263,6.801879741,1.03E-11,1.02E-10,1,0,2,g_01466
1.360060781,4.336163135,1.45E-05,4.90E-05,1,0,1,g_01467
1.364818013,4.579984718,4.65E-06,1.75E-05,1,0,1,g_01468
0.614022241,2.741042937,0.00612445,0.011075506,1,0,1,g_01471
0.927754546,6.661917109,2.70E-11,2.53E-10,1,0,2,g_01475
0.480387786,-2.814486012,0.00488553,0.00906311,1,0,4,g_01476
1.351606741,7.201702822,5.95E-13,6.88E-12,1,0,2,g_01477
1.044917286,4.801663251,1.57E-06,6.55E-06,1,0,2,g_01478
0.835724086,4.839830329,1.30E-06,5.50E-06,1,0,2,g_01479
0.957776831,4.565408136,4.99E-06,1.86E-05,1,0,1,g_01481
0.98440363,4.410999619,1.03E-05,3.60E-05,1,0,1,g_01482
0.289142891,-17.09010324,1.76E-65,9.24E-63,1,0,5,g_01484
0.401306824,-16.22425109,3.40E-59,1.21E-56,1,0,3,g_01491
0.933291025,7.1896416,6.50E-13,7.48E-12,1,0,2,g_01492
0.956257378,4.860785399,1.17E-06,5.00E-06,1,0,2,g_01495
1.454286103,5.775636291,7.67E-09,4.91E-08,1,0,2,g_01497
1.828349786,5.158639181,2.49E-07,1.22E-06,1,0,1,g_01498
1.141794287,2.161789683,0.030634391,0.046621482,1,0,1,g_01502
0.483657537,-9.161259202,5.13E-20,1.19E-18,1,0,6,g_01506
0.48603148,11.29486661,1.39E-29,6.24E-28,1,0,7,g_01509
0.877365844,6.232778469,4.58E-10,3.58E-09,1,0,2,g_01510
0.51983706,-3.612636475,0.000303099,0.000757049,1,0,4,g_01511
1.611216439,3.510488979,0.000447283,0.00107117,1,0,1,g_01512
1.272853823,5.913931126,3.34E-09,2.27E-08,1,0,2,g_01521
0.468611822,-3.295129022,0.000983765,0.002167212,1,0,4,g_01522
1.20130013,5.207669294,1.91E-07,9.56E-07,1,0,2,g_01523
1.652719552,6.032197015,1.62E-09,1.16E-08,1,0,2,g_01527
1.468629641,4.455576361,8.37E-06,2.98E-05,1,0,1,g_01528
0.680623137,12.91926875,3.50E-38,2.59E-36,1,0,7,g_01529
0.862095996,6.578039024,4.77E-11,4.31E-10,1,0,2,g_01530
1.212658135,3.681562049,0.000231809,0.000594707,1,0,1,g_01531
0.684151248,-2.65996949,0.007814773,0.013771738,1,0,4,g_01532
1.173713836,4.252104664,2.12E-05,6.90E-05,1,0,1,g_01540
0.64122305,-4.608523515,4.06E-06,1.54E-05,1,0,4,g_01541
0.595330495,3.040349085,0.002363041,0.004752754,1,0,1,g_01543
0.674905832,8.583057601,9.24E-18,1.77E-16,1,0,2,g_01544
1.960252501,4.800959814,1.58E-06,6.57E-06,1,0,1,g_01546
1.151107476,5.508468997,3.62E-08,2.06E-07,1,0,2,g_01547
0.779198116,4.471931425,7.75E-06,2.78E-05,1,0,1,g_01552
1.347871554,5.260072349,1.44E-07,7.37E-07,1,0,2,g_01553
1.062153209,3.972911931,7.10E-05,0.000205581,1,0,1,g_01554
1.657083143,5.821266643,5.84E-09,3.81E-08,1,0,2,g_01555
0.593470759,-10.24987308,1.18E-24,3.85E-23,1,0,6,g_01562
1.074467716,4.156167609,3.24E-05,0.000101172,1,0,1,g_01565
0.977359639,6.471735722,9.69E-11,8.39E-10,1,0,2,g_01572
1.481762905,2.839415506,0.004519626,0.008453945,1,0,1,g_01573
0.495776768,4.639316425,3.50E-06,1.35E-05,1,0,1,g_01574
1.007616249,5.959420854,2.53E-09,1.75E-08,1,0,2,g_01581
1.18938759,3.188464312,0.001430307,0.003030451,1,0,1,g_01582
1.273488882,5.738316273,9.56E-09,6.03E-08,1,0,2,g_01584
0.808720153,3.279844383,0.001038644,0.002273949,1,0,1,g_01588
1.640478482,6.510668466,7.48E-11,6.58E-10,1,0,2,g_01593
1.067703247,3.097206143,0.00195354,0.004007356,1,0,1,g_01594
0.302921849,-18.26638018,1.53E-74,1.57E-71,1,0,5,g_01604
1.189099801,3.991573215,6.56E-05,0.000191611,1,0,1,g_01605
0.4747088,4.804574874,1.55E-06,6.46E-06,1,0,1,g_01609
1.303217105,5.187899604,2.13E-07,1.05E-06,1,0,2,g_01614
1.250831025,4.889767905,1.01E-06,4.37E-06,1,0,2,g_01615
0.707319896,6.703903866,2.03E-11,1.93E-10,1,0,2,g_01616
1.19854894,6.011316053,1.84E-09,1.31E-08,1,0,2,g_01617
0.915516103,3.653936627,0.00025825,0.00065535,1,0,1,g_01619
0.848065699,5.250675815,1.52E-07,7.73E-07,1,0,2,g_01620
1.099225338,6.830238065,8.48E-12,8.45E-11,1,0,2,g_01622
1.080998436,2.824502467,0.004735408,0.008809791,1,0,1,g_01629
1.202856887,4.226628506,2.37E-05,7.64E-05,1,0,1,g_01630
0.829494808,3.428155537,0.000607697,0.001407167,1,0,1,g_01631
0.543684411,-2.724580237,0.006438328,0.011584289,1,0,4,g_01632
1.252309689,6.322673834,2.57E-10,2.09E-09,1,0,2,g_01634
1.550221722,5.716335322,1.09E-08,6.79E-08,1,0,2,g_01639
0.62169334,-2.162740465,0.030561147,0.046525409,1,0,4,g_01640
1.129602969,4.633942872,3.59E-06,1.38E-05,1,0,2,g_01641
1.633498914,3.819998905,0.000133452,0.000362741,1,0,1,g_01642
0.569150944,6.415107095,1.41E-10,1.19E-09,1,0,2,g_01643
1.473901097,3.453757826,0.000552834,0.001294072,1,0,1,g_01646
0.718236363,5.117399736,3.10E-07,1.49E-06,1,0,2,g_01657
0.781744972,7.44744799,9.52E-14,1.20E-12,1,0,2,g_01658
0.388219417,-15.97535473,1.90E-57,5.69E-55,1,0,3,g_01660
0.459707419,-17.74820024,1.78E-70,1.44E-67,1,0,5,g_01663
1.166219956,3.649685968,0.000262561,0.000665159,1,0,1,g_01665
0.315719056,-29.44881114,1.30E-190,3.60E-186,1,0,8,g_01668
0.799035885,4.272924933,1.93E-05,6.34E-05,1,0,1,g_01675
0.825526145,7.130512308,1.00E-12,1.12E-11,1,0,2,g_01676
1.715025534,3.624117467,0.00028995,0.000727432,1,0,1,g_01677
1.766852447,2.358712024,0.018338481,0.029536915,1,0,1,g_01678
1.36934177,2.992084755,0.002770793,0.005474432,1,0,1,g_01680
0.695784522,8.472058226,2.41E-17,4.48E-16,1,0,2,g_01684
1.117962671,3.275414156,0.001055072,0.002305799,1,0,1,g_01685
0.520207154,-3.78717055,0.000152373,0.000407743,1,0,4,g_01686
1.329069504,3.423720346,0.000617702,0.001427389,1,0,1,g_01690
0.331056124,-3.131572555,0.001738728,0.003608825,1,0,4,g_01691
1.485944546,6.283359698,3.31E-10,2.64E-09,1,0,2,g_01693
0.752460001,8.984559671,2.60E-19,5.70E-18,1,0,2,g_01698
0.681375746,6.965089366,3.28E-12,3.45E-11,1,0,2,g_01709
1.277095834,4.277700614,1.89E-05,6.22E-05,1,0,1,g_01710
0.724963285,8.256148339,1.50E-16,2.57E-15,1,0,2,g_01713
0.434225261,-2.617029953,0.008869856,0.01541305,1,0,4,g_01714
1.586966472,3.141757555,0.00167937,0.003501295,1,0,1,g_01715
1.821902834,2.514705245,0.011913194,0.020100191,1,0,1,g_01717
1.626824962,5.86684487,4.44E-09,2.96E-08,1,0,2,g_01719
1.505925419,2.278910877,0.022672364,0.035679073,1,0,1,g_01721
1.651017008,5.992756089,2.06E-09,1.46E-08,1,0,2,g_01724
1.211006577,4.320211758,1.56E-05,5.23E-05,1,0,1,g_01725
0.931550798,7.143189144,9.12E-13,1.03E-11,1,0,2,g_01726
0.577215303,8.576422175,9.79E-18,1.88E-16,1,0,2,g_01736
0.499327665,-3.253137915,0.001141381,0.002475504,1,0,4,g_01744
0.981747987,6.493373689,8.39E-11,7.33E-10,1,0,2,g_01745
0.533483661,3.777831666,0.0001582,0.000421619,1,0,1,g_01752
1.300300232,2.899215467,0.003740977,0.007146197,1,0,1,g_01753
0.530183857,3.628543023,0.000285025,0.000716543,1,0,1,g_01754
1.441579745,3.958999959,7.53E-05,0.000216703,1,0,1,g_01755
0.542547416,5.8949496,3.75E-09,2.53E-08,1,0,2,g_01760
0.550818064,-2.302716199,0.021294816,0.033736353,1,0,4,g_01761
1.172163255,4.592835401,4.37E-06,1.65E-05,1,0,2,g_01762
0.606143016,11.08342295,1.51E-28,6.37E-27,1,0,7,g_01763
1.417071699,4.926103365,8.39E-07,3.70E-06,1,0,1,g_01764
1.411578471,4.990520705,6.02E-07,2.73E-06,1,0,1,g_01765
0.570465473,7.40915687,1.27E-13,1.59E-12,1,0,2,g_01770
0.738690747,7.933752499,2.13E-15,3.23E-14,1,0,2,g_01773
1.111810532,4.58493922,4.54E-06,1.71E-05,1,0,2,g_01774
0.572013367,3.546986843,0.000389664,0.000947698,1,0,1,g_01775
