"gene_id","tSNE1","tSNE2","Blue1","Blue2","Blue3","Dark1","Dark2","Dark3"
"g_29842",8.92096979671861,-28.8707172173724,0.742640227466189,0.576996904808532,0.65421977658225,0.0136418211208208,0.161100154643939,0
"g_29843",-16.0407768836668,7.21716974912977,0.579401821158235,0.35584655413638,0.46841970679461,0.71337107468017,0.587568084444251,0.605324227955157
"g_29844",16.4930258331498,-27.4959022864288,0.798594715209566,0.566863445749595,0.60222792224729,0.0145805966078994,0,0.0116034267358004
"g_29846",7.66840224573353,-11.7874753715638,0.40627304976747,0.893881162759166,0.935455570620699,0.12107965551392,0.166243270781733,0.028871657781716
"g_29847",-6.75548753767411,12.2836951707036,1.23676017065686,1.5372799710724,1.48842500671709,0.546622605786017,0.630211894587713,0.64887061668076
"g_29848",-32.6860912260297,34.2281739557198,1.35545150096928,1.97303337503365,2.0226861863801,0.159767451851316,0.190588276392336,0.25873327657258
"g_29852",3.33097167036699,-0.632756218479729,0.68788801976265,1.18535499678609,1.01656250103588,0.334253446955036,0.434675548554823,0.300989170063849
"g_29853",-51.9041791622407,-5.87172565776633,1.17946509595528,1.25338077831796,1.12856758983407,2.34796426797117,2.4085763335066,2.3404312424782
"g_29854",-26.8278740676141,20.1031898521897,1.4539163981009,1.74821416919613,1.66986022700671,0.619206378634209,0.582007537703333,0.610492480279167
"g_29859",-34.9181274540721,-22.7565352421185,0.65949690830786,0.80117888900451,0.720069870896458,1.59231988437856,1.85947741912764,1.56820876662311
"g_29869",1.69615257794194,-33.7363528512844,0.546121242784187,0.577425042036267,0.564302382687715,0,0,0
"g_29870",10.6756945414728,-33.0309343069108,0.745083071218076,0.532934045493374,0.624819627990394,0.0150230047414204,0,0
"g_29871",-49.0396527546845,-12.7018080010079,0.773603403199866,0.826504347284327,0.677064749919178,2.17859881422292,2.237401005725,2.07324380128463
"g_29873",4.61743690462225,-6.97482546619709,0.581320903629509,1.0280828034677,1.08829793516029,0.257904780973889,0.265523214405248,0.207106862660356
"g_29874",-37.0454039444614,8.9702153387655,1.58923707563023,1.85030695484076,1.8626607645587,1.09149594905155,1.35239282013005,1.04422564564216
"g_29875",31.0267455905761,19.1210614780017,1.33730776094059,1.05023130504902,1.10570433061075,0.184940865610733,0.183046231260705,0.0440687580812399
"g_29876",8.67266037234189,-8.41947381010516,0.712871757859675,0.930509015166972,0.852654591274766,0.197531411364538,0.0851392446681049,0.149067853274566
"g_29878",5.04292173973746,-44.9166614024377,0.695414513259274,0.473699612808278,0.570375727669609,0.0984388150667474,0,0
"g_29883",-15.1495079873204,-29.6286830448175,0.237428363347225,0.786019530516995,0.881270732264987,0,0,0.0133243731536351
