gene_id,tSNE1,tSNE2,Blue1,Blue2,Blue3,Dark1,Dark2,Dark3,Yellow1,Yellow2,Yellow3
g_52605,23.06173906,22.60939635,0.078609048,0.077305755,0,0.142166317,0.150313633,0.185017739,0.407629828,0.522466013,0.668068281
g_52607,18.39070559,-9.555506449,0.125119691,0.282767759,0.217041792,0.735472345,0.697218878,0.970847746,0.962717768,0.862038426,1.213115683
g_52609,-14.64838937,39.6392345,1.291005743,1.810566789,1.75216885,0.85391415,0.716916239,0.950274286,0.899922336,0.851977642,0.86877694
g_52617,-8.930463449,26.65220573,1.396788733,1.33326205,1.033241193,0.649284707,0.680499136,0.858135861,0.585681318,0.52417262,0.336620213
g_52618,17.97179078,0.860811211,0.279141321,0.375426745,0.211509256,0.907839639,0.572170941,1.105219706,1.333286163,0.991470896,1.619021812
g_52621,-42.70978458,18.11095348,1.78539575,1.469002163,1.562728808,0.099779365,0.0776077,0.214699236,1.042753643,1.218438211,0.159432433
g_52622,27.78106924,-6.19843796,0.469954051,0.312133967,0.270851821,0.685235334,0.634813995,0.290776287,0.710542224,0.875892229,0.65487355
g_52628,22.91518351,21.693519,0.043236884,0,0.029181195,0.357611863,0.333338234,0.065973874,0.459110105,0.507555268,0.781138813
g_52630,39.75843318,8.119488327,0.339986576,0.273865757,0.139049043,0.344522346,0.533646631,0.304680059,0.406885095,0.385978749,0.536205435
g_52638,-32.8613516,-22.58614923,0.644149555,0.477603199,0.59510838,0,0,0,0.108502784,0.344276315,0
g_52640,37.64792174,23.448193,0,0,0.038720281,0.520441215,0.635241198,0.429647488,0.462598925,0.55611499,0.372234454
g_52644,20.00093831,-32.9830421,1.099341289,0.929702861,0.713112954,1.322230173,1.242240075,1.41318685,1.165417327,1.149216433,1.511833782
g_52645,34.82908972,8.929199957,0.351004466,0.252083965,0.12683182,0.607649929,0.330699826,0.571995162,0.266976604,0.412112637,0.651631316
g_52647,24.94399272,22.13005591,0.094960351,0.070951326,0.13455448,0.251026371,0.144872352,0.212498427,0.574212128,0.514389944,0.641249965
g_52648,-8.475691843,41.39667632,1.58418889,1.79684526,1.775547531,0.700378307,1.009606186,0.643202095,0.687583445,0.63961626,0.506200649
g_52649,-40.09133045,-29.93179462,0.34097169,0.536257488,0.516699938,0.115160343,0,0,0.32580455,0.584199106,0.049183898
g_52652,15.10968066,36.18777226,1.564304716,1.589049132,1.630291666,0.074326303,0.063125358,0.457008344,0.224958861,0.142896056,0.166042717
g_52656,-20.62863471,-39.96972879,1.410807962,0.186848737,0.487343308,0.189682573,0.280765887,0.234048063,0.398555055,0.327468669,0.248753314
g_52657,12.42824194,-18.6865333,0.311788815,0.248914199,0.1867219,1.492664526,1.177432949,1.449932081,1.039568772,1.024963498,1.310124598
g_52658,38.36138106,0.539662273,0.397918641,0.18033236,0.142973868,0.741427536,0.628016606,0.422050165,0.540118284,0.462328805,0.735943245
g_52662,26.96826265,3.663898288,0.099004853,0.097638322,0.186856363,0.615286431,0.495508954,0.636347957,0.527371309,0.583494288,0.644042817
g_52665,36.69160246,17.75790541,0.187462341,0.204148211,0.086308211,0.422752465,0.482773427,0.348564778,0.25547127,0.44742039,0.631952853
g_52666,-39.78121832,-31.25996583,0.482443505,0.312361871,0.254945455,0.098731268,0.060042884,0,0.462582908,0.651669478,0.111854391
g_52668,-45.74733389,-14.80906925,0.799209483,0.583369737,0.702194713,0.119377646,0.025647431,0.02029373,0.630121523,0.679491219,0.044914315
g_52670,10.44099455,47.80779854,1.815695019,2.112035911,2.203369759,0.245502304,0.171160479,0.472695761,0.145879176,0.278474649,0.151628143
g_52672,36.68764833,-8.834464315,0.655253143,0.377186549,0.315780011,0.618815439,0.616541992,0.528927236,0.554734404,0.582559903,0.78579862
g_52676,5.031213756,15.63442576,0.782990745,1.075173819,0.956352006,0.386473103,0.369211032,0.356898543,0.284368913,0.245640223,0.293161827
g_52681,21.62821301,10.26284498,0,0.118969345,0,0.307277766,0.197937156,0.552222501,0.812195978,0.67671217,1.175747104
g_52682,26.0489765,1.455547972,0.183098085,0.186578069,0.126043695,0.69977288,0.524309904,0.611486665,0.663169272,0.671117279,0.710068176
g_52683,24.86213189,15.23715338,0.046954189,0,0.036551849,0.523528225,0.295724957,0.272363143,0.497897571,0.624166956,0.832371322
g_52684,7.912476445,-2.931033538,0.480201182,0.691776161,0.707729984,0.259259549,0.137957336,0.102577418,0.131671585,0.228646184,0.203324224
g_52685,1.880423903,15.61017994,0.629656547,1.133133644,1.123148102,0.342938395,0.363915128,0.297063988,0.337014356,0.381486555,0.168288831
g_52687,23.78786607,20.56005921,0.067215969,0.017268797,0,0.211679743,0.206072085,0.195485631,0.549680307,0.437555245,0.863750222
g_52689,30.9405819,-12.81734354,0.697351678,0.614740863,0.413381752,0.582071207,0.537453882,0.596108982,0.882582819,0.864293405,0.836287965
g_52690,-41.94528388,-4.228987639,1.156536916,0.935322173,0.814173786,0.058101321,0,0.018151043,0.443287714,0.47489472,0.026512428
g_52691,21.834364,17.12030266,0,0,0,0.214179187,0.149154118,0.207296062,0.555226894,0.61177799,1.095064236
g_52699,29.19860681,12.3613804,0.245660204,0.17845145,0.129421436,0.560445749,0.204332192,0.738188865,0.462655353,0.471766388,0.621201009
g_52700,17.74819953,3.705907649,0.330576908,0.200274978,0.252089069,0.699525633,0.474988126,0.608228665,0.898749802,1.093488575,1.495176072
g_52703,16.57242905,-19.15488691,0.498809774,0.446788414,0.318600234,1.174003081,1.167138173,0.989871893,1.061809005,1.162711844,1.246814929
g_52704,32.96857988,-26.48056806,0.990276104,0.762869641,0.743764231,0.93721679,1.005654759,1.094134708,0.82199943,0.580695115,0.768666807
g_52705,-11.92861768,-43.92181018,0.988678973,0.064605475,0.116442694,0,0.128499106,0.026989381,0.246008122,0.336273968,0.111116268
g_52707,2.396321666,13.91940297,0.604670815,1.037702566,0.975364936,0.355438493,0.383041381,0.281295229,0.260793339,0.334503009,0.156417995
g_52709,21.99802102,9.133642337,0.064369249,0.064605475,0.028953735,0.546914122,0.29159593,0.420778477,0.842525181,0.656974248,1.194943512
g_52710,8.823588433,-5.205126385,0.552659822,0.63131407,0.578072653,0.168285588,0.136500828,0.205191638,0.139889786,0.280732668,0.147162595
g_52715,23.74147042,-3.315111551,0.290870547,0.192873693,0.194164268,0.752727875,0.578260097,0.583991346,0.816845444,0.683771129,0.879391294
g_52716,-4.739711751,-51.26537198,2.138841745,1.849859266,1.931459742,3.515948398,3.486110241,3.458422348,3.467274032,3.975997315,3.953282321
g_52718,15.00980818,28.56018474,1.116946946,1.40969193,1.428468376,0.10681757,0.067295202,0.371748524,0.231710883,0.313543909,0.122513719
g_52724,5.393397695,10.00093148,0.396614432,0.967053076,0.807932881,0.224091292,0.308850932,0.386863727,0.39219133,0.339587969,0.30131111
g_52725,15.62800016,9.464144337,0.61374967,0.554389206,0.391726179,0.535971875,0.319741102,0.298009421,0.726332498,0.716481639,0.880126979
g_52729,6.9703675,14.93192185,0.950600731,1.310749778,0.995777786,0.205073839,0.189090084,0.579128575,0.402996051,0.446682839,0.627113401
g_52731,25.68896534,-23.67781551,0.9500928,0.523441574,0.444479498,0.932807881,1.102863397,0.792132366,0.833524739,1.017675745,1.29929001
g_52734,-22.57134251,-39.62557919,1.789735437,0.429560115,0.696876793,0.148810191,0.07711125,0.200185146,0.382432217,0.431286549,0.393491495
g_52741,-23.27835537,-39.86415406,1.818429344,0.487058299,0.656239493,0.279356166,0.308740443,0.552607751,0.473672181,0.897197697,0.608571493
g_52742,30.827853,14.64812146,0.216346711,0.104721949,0.070811884,0.301085799,0.114223215,0.60618406,0.207181528,0.362217746,0.679681585
g_52744,1.996598438,12.14000488,0.64984967,1.072987425,0.963000427,0.332239043,0.267757748,0.236880984,0.258076456,0.331366552,0.313679548
g_52745,-11.67708973,40.06222271,1.317519856,1.865618389,1.784388554,0.914060906,0.86358318,0.449731034,0.613625889,0.914738761,0.673737593
g_52748,21.91632208,22.6416978,0,0.039503349,0.108258136,0.073017784,0.140644092,0.117100528,0.332632738,0.554799657,0.706729045
g_52749,-2.295184477,20.97795571,1.050455123,1.274502745,1.420402017,0.355406498,0.320620634,0.339532529,0.290905889,0.357298368,0.227970215
g_52751,30.85345855,-13.52041044,0.405916051,0.462849878,0.381653056,0.62177837,0.710099587,0.704040127,0.525532887,0.69324949,0.870652529
g_52753,-8.860068976,47.90584015,2.213680846,2.184497743,2.243835334,0.62785754,0.635881969,1.103497452,0.965612745,0.767312778,0.821080787
g_52754,36.67966301,-13.17692614,0.627745596,0.374472106,0.363983885,0.817520219,0.765796515,0.591113936,0.604120275,0.547293516,0.676427374
g_52755,43.6183775,-6.737031233,0.505607375,0.418301789,0.344137714,0.815316429,0.892280307,0.581521066,0.591110261,0.328927936,0.415962412
g_52758,16.66751497,9.930319377,0.290621514,0.480750359,0.436109669,0.335286155,0.214235145,0.375661968,0.687424522,0.855634468,0.870269675
g_52759,-41.23309127,-10.82056467,0.90676632,0.778557994,0.737840658,0.067449536,0.037850226,0.028533433,0.311729074,0.583535647,0.109472238
g_52760,17.53217509,12.98346845,0.19553076,0.298442813,0.330014201,0.319257463,0.358813024,0.161341644,0.495082463,0.67496222,1.019956678
g_52761,22.65446448,-6.823266898,0.26636554,0.199013722,0.127152114,0.794410592,0.750936307,0.747400698,0.763873591,0.7481743,0.81547567
g_52762,43.38161655,5.235326532,0.509346367,0.269188503,0.06282219,0.688177154,0.40329592,0.501898133,0.365822749,0.584634333,0.374133118
g_52766,19.06945018,8.850536889,0.142903244,0.282144738,0.199892244,0.470251975,0.241425688,0.448633519,0.695473446,0.742475321,1.297063133
g_52767,11.88932089,15.11689081,0.769452435,0.773442017,0.846401385,0.304091811,0.411842688,0.498791596,0.615645939,0.598780771,0.541036786
g_52768,-21.95173651,-42.28270303,1.367878251,0.36632488,0.199903207,0.38338283,0.255116372,0.116580517,0.983026339,0.620363766,0.413274611
g_52769,22.77616173,-6.880096003,0.35961885,0.238128436,0.173103482,0.688745243,0.817140055,0.764764013,0.774205476,0.808096407,0.877255672
g_52770,-43.07294404,5.268719907,1.380416198,1.002117185,1.121258097,0.114442838,0.077307572,0.020614409,0.396909161,0.744237578,0.090501063
g_52771,22.98195024,13.89446386,0.171095757,0.120792997,0.122671894,0.365094883,0.102059283,0.341542936,0.644722708,0.7085086,0.85186954
g_52773,43.73467397,-16.6760102,0.527204806,0.494749115,0.53805116,0.680904076,0.699897881,0.773262124,0.710306873,0.635540342,0.357070923
g_52774,20.02174729,-7.993994055,0.261653201,0.264730483,0.133495796,0.786907371,0.622398481,0.897453944,0.865289206,0.771857527,0.966580594
g_52776,38.04747299,-3.091871521,0.494797347,0.259466295,0.200348089,0.518201004,0.655185321,0.503570212,0.54178087,0.506454294,0.665517202
g_52777,15.0520504,13.18728678,0.414924738,0.526369263,0.528945352,0.274393875,0.206177457,0.263057729,0.368459824,0.586792252,0.796355466
g_52780,24.35312176,-2.312940653,0.204897759,0.045432126,0.06033099,0.556719706,0.784684821,0.547801156,0.451376809,0.726056835,0.888865059
g_52784,-19.88639222,41.63034433,1.969714816,2.234768654,2.090093907,1.061719044,1.345848117,0.906000247,0.716335118,0.92898958,0.634014112
g_52788,32.98512056,-30.34049702,0.182837327,0.724677857,0.73244555,1.153986232,1.328304605,1.035792073,0.798938607,1.072463536,0.696334892
g_52789,37.00628987,7.333385963,0.38209002,0.115569576,0.14060922,0.442386158,0.459467729,0.39509599,0.411355177,0.480702551,0.587960809
g_52793,0.925389615,-52.29560576,2.104262637,1.384175394,1.509526106,2.622889679,2.568715554,2.585502606,2.81013698,2.670745013,2.529966366
g_52794,41.07861673,-7.701859948,0.542299475,0.371122561,0.441441082,0.593551437,0.639783222,0.519418304,0.580066025,0.448425251,0.555907837
g_52800,43.65557663,-1.768814084,0.428017616,0.303925103,0.295281801,0.474188719,0.637121624,0.464393408,0.658107122,0.499811443,0.484304396
g_52807,-13.72275436,-42.34720175,1.105123235,0.095886304,0.294530814,0.150525266,0.090950396,0.108704354,0.288121736,0.418312563,0.307824309
g_52810,20.76999701,-14.42307959,0.34684216,0.518079823,0.499064331,0.938165841,1.134560023,1.028703026,1.002550404,0.885915327,0.966491563
g_52812,22.35142702,15.27163983,0.027540818,0.101372058,0,0.355393087,0.280629126,0.31075171,0.509096558,0.676804226,1.070841178
g_52813,44.85199689,19.55486472,0.194926795,0.086200323,0.195920952,0.331703578,0.790591526,0.319908918,0.28886847,0.369618785,0.317363934
g_52814,40.21632007,17.45088707,0.223038302,0.241188987,0.118590407,0.439103168,0.45980457,0.222455296,0.332466739,0.36866373,0.349156841
g_52815,18.44421727,18.16399549,0.238950401,0.276857774,0.099276884,0.162541706,0.128499429,0.262406946,0.575107562,0.644165223,0.826823218
g_52817,24.41366421,-26.5643435,0.633851577,0.661240061,0.616738427,1.2772543,1.28480481,1.150401739,1.01035882,1.067789768,1.298106146
g_52818,46.50418056,1.848558864,0.412994477,0.296783618,0.253228691,0.503463001,0.418985181,0.637978586,0.497606564,0.488675488,0.465414827
g_52820,-16.08439422,49.46858069,3.588147581,4.006103187,3.884972809,2.116378032,2.093013716,2.108369879,2.157640831,1.970400616,2.145373346
g_52821,19.89979818,-32.70270887,1.168220643,0.694052723,0.66337051,1.45165559,1.268878411,1.352182286,1.075647166,1.273301121,1.518656826
g_52824,23.71887644,-17.25882782,0.492728409,0.591054919,0.501926984,0.727775014,0.296175785,1.238094701,0.685489058,0.815432893,0.868718891
g_52825,14.91359887,36.46571965,1.464823382,1.59085292,1.660017729,0.228884435,0.029565981,0.371939088,0.22855331,0.17326525,0.15508146
g_52828,25.18828825,0.249350725,0.029526625,0.012143909,0.036151228,0.647773855,0.607763316,0.787531458,0.700395622,0.664049163,0.694367544
g_52831,21.14523482,-32.24997716,1.16669724,0.914426199,0.690672568,1.413394443,1.031511915,1.273588134,1.210457857,1.126956821,1.341317022
g_52833,28.29652274,6.206755328,0.144304519,0.058292755,0.030684306,0.645838874,0.41763857,0.388104756,0.523413597,0.420262619,0.576912354
g_52837,6.244574678,25.71668347,0.879301733,1.216014995,1.248971584,0.550038813,0.467729277,0.405411423,0.454590152,0.674387382,0.365627798
g_52838,2.741885641,30.2036419,0.977813792,1.509827712,1.434095968,0.549547997,0.454701138,0.399870407,0.470032046,0.583661057,0.198250089
g_52842,5.840675732,24.68553166,0.757758422,1.275242553,1.120918532,0.626521542,0.554770966,0.427039575,0.424187354,0.447892763,0.451458366
g_52844,-44.71503792,-2.452051652,1.001225845,0.86685126,0.87660149,0.098508052,0,0,0.463006183,0.472121799,0.334424194
g_52848,0.149420938,50.9531168,2.092127484,2.388198489,2.454123647,0.287106302,0.258963958,0.697467006,0.198850003,0.472400094,0.309598233
g_52850,21.10243326,12.9850902,0.03655664,0.168191248,0.294808677,0.350533899,0.252004965,0.205709574,0.508641342,0.812528334,0.926781562
g_52853,-21.83080612,36.39953133,1.499992328,2.001413848,1.899819584,1.074205293,0.938824225,1.243862723,1.182777003,1.211587197,1.11653871
g_52854,3.750191433,4.0967368,0.544756166,0.839049386,0.78404306,0.248809888,0.203328575,0.185045818,0.179123605,0.237150232,0.337783414
g_52859,-2.888644712,46.64461907,2.090660663,2.118045906,2.044059859,0.265154978,0.716541785,0.404680319,0.97160715,0.66121628,0.464698149
g_52860,45.96380141,7.061596645,0.452640986,0.244786839,0.29490669,0.591533169,0.456694515,0.44061174,0.415713023,0.357556389,0.337181424
g_52863,-16.91622199,36.86729554,1.612930052,1.673497125,1.802389112,1.032067324,0.917818435,0.992460508,0.94756992,0.85926094,0.82087708
g_52865,30.61961619,-18.18771131,0.420685839,0.533403171,0.514453579,0.850623693,0.83203521,0.577230685,0.718868567,0.92835616,0.8353574
g_52867,36.01707386,-14.53979772,0.627219155,0.425931653,0.300500485,0.792553889,0.915012386,0.594149255,0.66208803,0.668307811,0.713470298
g_52869,30.19482328,4.174839182,0.293842996,0.095881777,0.030201267,0.509368544,0.813409105,0.209443162,0.627155624,0.554526834,0.805333497
g_52871,31.75512288,-11.90297466,0.590011671,0.208148862,0.391253826,0.829672413,0.667067427,0.633955098,0.817700132,0.697242337,0.888353514
g_52873,25.40485161,-27.13346314,0.85954519,0.67156714,0.631834154,1.218533956,1.219899367,0.979786807,1.115419513,0.9281745,1.114305269
g_52875,24.98843078,19.84418887,0.098711893,0.092532924,0.074593753,0.31350783,0.226727726,0.376957072,0.3822109,0.52142499,0.761271543
g_52878,11.85139089,42.81500869,1.657050199,1.837789493,1.914010554,0.269178689,0.182646861,0.546965031,0.206533371,0.157375463,0.211228167
g_52879,-17.68513143,20.63607719,1.188290235,1.228669425,1.306241405,0.056152948,0.038479878,0.341310451,0.080774713,0.033477235,0.169403724
g_52880,16.23500659,-31.86344968,1.072665827,1.029717123,1.280433263,1.147733722,1.019135158,1.115554566,1.43833026,1.599421941,2.034548833
g_52881,27.54500052,-4.454619689,0.343032633,0.265807076,0.327523628,0.731574745,0.60037067,0.753012127,0.767886721,0.526792852,0.89260966
g_52885,10.74584503,16.96984642,0.674273941,0.877802028,0.947189203,0.44123531,0.364787682,0.47390588,0.455532329,0.312275972,0.551303338
g_52887,3.155473955,14.34964421,0.737540496,1.117797368,0.96189187,0.45383078,0.199168319,0.219067151,0.311049309,0.381387129,0.287661793
g_52890,23.13713474,-19.22733958,0.611631343,0.246843614,0.372892312,0.813980742,0.695184135,1.039929612,0.860603414,0.777544479,1.163485722
g_52893,16.83587263,-2.508573448,0.752419093,0.587664615,0.836675081,1.023192231,0.796888701,0.991768206,1.31871433,1.475867274,1.798363087
g_52894,14.99396381,7.991610419,0.684976438,0.604691644,0.807284865,0.573618086,0.648561691,0.343966417,0.709948525,0.928409987,1.206599255
g_52895,3.478387708,16.09549463,0.710197613,1.240818452,0.965517779,0.250977152,0.40144414,0.346572414,0.305306433,0.196217097,0.426740547
g_52898,31.29968679,-23.02160213,0.859936293,0.531187459,0.553796766,0.78942036,0.817906259,0.963857922,0.819249963,0.663891653,0.887923561
g_52902,20.30659518,17.19398,0.093342524,0.132503351,0.191284419,0.184529037,0.301999344,0.223482442,0.3848498,0.590261199,1.126869276
g_52903,35.78324529,9.27392906,0.309564805,0.272061485,0.144374916,0.522073556,0.404230073,0.502207732,0.322793838,0.359860894,0.677725638
g_52905,15.77447648,-25.79028751,0.562681889,0.448731511,0.381726635,1.487997259,0.837365932,1.321812046,1.460609129,1.341963033,1.724685593
g_52909,-19.48757147,34.7647247,1.651104135,1.719914118,1.606701475,1.083052433,0.871954877,1.1607269,0.945751966,1.125388021,0.932676861
g_52913,28.09415224,-3.692267046,0.406469495,0.188229959,0.259652641,0.666198226,0.604775596,0.764367897,0.73452669,0.530178688,0.692482858
g_52914,-2.529929784,17.97525265,0.897216021,1.206211711,1.064479778,0.361406906,0.441520755,0.372533487,0.307082727,0.223192893,0.300543965
g_52915,19.77280415,7.712813542,0.147269659,0.183209465,0.109127821,0.480826152,0.204422526,0.445770106,0.734542616,0.886760299,1.555527015
g_52917,10.64099038,21.2631408,0.863617248,1.060308614,0.963377083,0.584453466,0.488117334,0.534118543,0.319694094,0.375162286,0.474527737
g_52919,29.31367857,3.255578871,0.134256179,0.042509753,0.192472389,0.545005852,0.605667095,0.406505095,0.600741101,0.534249926,0.563733164
g_52924,41.6851013,0.485634187,0.450088759,0.16113372,0.275978986,0.503203785,0.757827603,0.393708893,0.553506313,0.324933409,0.567097919
g_52925,26.56671081,-8.058753387,0.125343961,0.002233901,0,1.160682444,1.717780277,0.467043822,0.329631339,0.519389148,0.523612127
g_52926,20.28784917,10.53495756,0.147087077,0.157386949,0.228842898,0.216069792,0.344944714,0.309924919,0.782863242,0.828396147,1.179101351
g_52927,12.5622983,22.97867787,0.769897577,1.050728599,1.005134978,0.452007977,0.360377917,0.630165388,0.456393517,0.537383449,0.500827805
g_52930,30.32674354,-22.12590228,0.822857106,0.593566385,0.453309623,0.859330233,0.890031488,0.793612092,0.914978423,0.787123323,0.909919893
g_52931,-0.612699556,47.22974789,2.01661319,2.056426533,2.121050301,0.259086667,0.222183809,0.608493942,0.578861457,0.285485296,0.414011658
g_52936,-7.105098566,28.79269342,1.00610455,1.200214152,1.099317,0.601503412,0.75099333,0.679584505,0.662923587,0.685609729,0.658734872
g_52937,6.269189407,39.03806687,1.500637765,1.969766119,1.689179315,0.293289835,0.457511908,0.572622218,0.435365391,0.398086428,0.497954148
g_52942,26.7841753,-30.30204939,0.999642428,0.738643671,0.786008157,1.10662562,1.172620939,0.896152608,1.097451883,0.865608896,0.945211478
g_52943,9.556830659,-11.88559195,0.401587661,0.532841484,0.658113611,0.133237352,0.10714007,0.100036423,0.049089266,0.175768893,0.278881813
g_52944,20.64184694,-5.85641916,0.046698022,0.078424553,0.040041509,0.86427429,0.642007034,0.772162192,0.733667429,0.572220718,0.998355038
g_52946,30.45537093,1.508086313,0.286912756,0.207541198,0.158710391,0.693033194,0.516512634,0.52989097,0.577689141,0.426115987,0.574743737
g_52947,6.961564811,8.418477783,0.705210326,0.825589743,0.819381045,0.273064732,0.337744305,0.344515274,0.322701094,0.232353082,0.347833115
g_52952,-25.17303799,35.749122,1.674585125,1.858156765,1.914379624,1.440784897,1.317303553,1.367850698,1.34463708,1.305028065,1.512890051
g_52953,-7.909098238,23.01673228,1.203985656,1.224131576,0.979983134,0.373455451,0.502105377,0.260077115,0.318440882,0.25964237,0.5959913
g_52955,25.33421024,23.92255779,0.20045568,0.12237449,0.209188367,0.14294137,0.25749018,0.241565655,0.387018559,0.523814986,0.604953373
g_52959,34.13472399,-22.81744142,0.79215935,0.51257661,0.48766402,0.903409239,0.95573363,0.731413239,0.868699735,0.67850454,0.622597152
g_52962,29.78359699,4.871983016,0.167697988,0.086263706,0.109963741,0.531197684,0.685875499,0.308557584,0.334298704,0.659039409,0.754339925
g_52964,13.75471888,45.60496152,1.669326701,1.949494103,2.050924773,0.196524918,0.172549809,0.304808162,0.208284649,0.137542729,0.355885215
g_52965,14.75901619,-23.56541957,0.505083065,0.529018837,0.339469528,1.349013781,1.312451307,1.255823444,1.316697379,1.008865223,1.243961518
g_52967,-20.47363353,38.88202327,1.498359082,2.033191149,1.871970343,1.145145077,1.147302887,0.875382349,0.932708149,1.162372068,0.957353483
g_52968,31.61636345,-2.658204452,0.410494133,0.243524682,0.190794605,0.640622436,0.327948561,0.780277266,0.448188103,0.643312495,0.897134355
g_52970,26.44285148,5.287544077,0.060919085,0.023475107,0.038900595,0.600626301,0.511668967,0.63132757,0.711677933,0.493596752,0.594108674
g_52975,10.57157732,21.20424751,0.846261444,1.131562209,0.891369784,0.599735845,0.451847509,0.499178275,0.393180913,0.493987386,0.355615667
g_52977,21.13770603,21.18352234,0.012419595,0.070292455,0.060309445,0.188807033,0.06560436,0.125234933,0.269097364,0.656041922,0.850669328
g_52978,42.61516354,8.224552328,0.459398369,0.121721321,0.191274354,0.497292285,0.387711334,0.361496654,0.496521995,0.432413006,0.353408007
g_52982,24.3285021,-21.45428525,0.816592903,0.402378497,0.393591171,0.839890588,0.711593909,1.316554404,1.114994275,0.630692948,1.084439963
g_52983,12.23786177,11.38542369,0.57597971,0.769713036,0.735598101,0.393265033,0.215357548,0.255571824,0.527015526,0.48334077,0.58709466
g_52985,22.39020691,22.47491941,0.052175865,0.038444899,0.112384112,0.276144125,0.122746213,0.17328157,0.385134907,0.504022064,0.758910152
g_52986,13.93171709,-26.66610892,0.594829609,0.586578866,0.603171881,1.276277684,1.447827291,1.492624577,1.452248567,1.359271994,1.241865087
g_52988,-32.77839918,36.21700487,2.50642618,2.787990897,2.746403794,2.132860726,1.905391928,2.164470938,2.118720377,1.973421781,1.809128108
g_52990,14.12270664,31.96992141,1.388157813,1.435888366,1.514908014,0.190628598,0.179137405,0.427155881,0.127446266,0.015951267,0.169555413
g_52995,25.96022727,17.23855947,0.212136712,0.078498143,0.098408347,0.276941561,0.293543086,0.326050608,0.711181394,0.808462291,0.657693625
g_52998,-8.838808523,41.67217979,1.500686979,1.896055265,1.792347186,0.721590363,0.752711528,0.661230208,0.599242725,0.534521453,0.524422088
g_52999,17.40484892,15.57277642,0.217610266,0.186876133,0.403153822,0.362909773,0.173713805,0.188291895,0.459580189,0.492950124,0.875391838
g_53001,5.900974032,47.8965907,1.981202133,2.112914607,2.250892982,0.210138396,0.288309379,0.579560563,0.319923263,0.226745762,0.342232339
g_53005,1.14365718,-38.64555498,0.317172117,0.321801965,0.413075349,1.995066994,1.8225463,2.227258816,2.220377518,1.906224094,2.314602185
g_53006,37.24675027,8.272093462,0.264223093,0.303913023,0.198078926,0.315125482,0.381793531,0.40369108,0.444328713,0.526127249,0.532493469
g_53008,25.24443621,-32.43832244,1.092876759,0.603011681,0.868092963,1.18694761,1.201641053,1.132089237,1.281702052,1.070996654,1.086507395
g_53009,36.06263957,-17.60277805,0.804658162,0.426519557,0.368605932,0.923223444,0.921776186,0.6216361,0.775606007,0.581441376,0.709394124
g_53012,35.51857229,3.848084381,0.290681784,0.182140064,0.340586675,0.406569643,0.386846797,0.396843683,0.504594133,0.653872237,0.630262466
g_53015,25.94623703,-31.77437925,1.072700249,0.966892577,0.892715145,1.226344202,1.296194735,0.872030222,1.218621069,0.996628329,0.989735931
g_53018,5.573564071,9.82638154,0.502533086,0.971197567,0.836827062,0.254029853,0.407730728,0.331587217,0.29479568,0.340188619,0.323381441
g_53019,19.07445895,2.2355961,0.020466114,0.038578439,0.198348023,0.575741794,0.42731924,0.780071575,1.133169601,1.170386176,1.534590956
g_53024,16.89890912,-19.51716656,0.542427411,0.54019178,0.396595264,1.141533896,1.182420873,1.091110775,0.98071998,1.093706055,1.348759952
g_53028,-38.86375209,-33.44164892,0.832238736,0.333026077,0.272792761,0.1532461,0.189475715,0.054675092,0.375067261,0.489917859,0.345536438
g_53031,36.79427369,8.471230405,0.453166616,0.253424032,0.236933337,0.453369718,0.397843585,0.475356756,0.432364704,0.405138812,0.610466177
g_53032,28.68360438,-21.30782079,0.782946435,0.59323499,0.389890132,1.022647896,0.890669954,0.780330924,0.80233579,0.820394911,1.001305566
g_53033,15.10453645,13.74230934,0.486388252,0.377596352,0.575234506,0.164890037,0.211290113,0.294703811,0.354845921,0.48821302,0.766822334
g_53036,18.84805165,21.6121249,0.160579267,0.149861147,0.200655186,0.192622921,0.152236042,0.223045318,0.315081125,0.444782938,0.733831386
g_53037,24.80036912,-26.30780278,0.656939898,0.597466353,0.554440822,1.127784715,1.213046737,0.990522747,0.956475499,0.973490431,1.278418219
g_53041,34.44589585,-20.5492821,0.673256063,0.453150401,0.509672059,0.892237117,1.090285747,0.780535989,0.885037641,0.581959552,0.756670409
g_53044,30.2603035,18.60438387,0.172006534,0,0,0.406824337,0.307143325,0.279550828,0.558004972,0.40757818,0.60227958
g_53045,-23.61557467,-42.90168063,1.783438357,0.359481454,0.377133519,0.404378666,0.600139645,0.133991488,0.651591698,0.522971718,0.229112818
g_53053,34.94781722,-32.09958393,0.66195648,0.727364494,0.604622247,0.872953709,1.010464058,1.096029588,1.152487218,0.792445483,0.761614703
g_53054,17.84424609,3.255603647,0.275755099,0.202208687,0.295315466,0.592147433,0.416789906,0.771083083,1.100588293,1.021917847,1.366022362
g_53058,25.81927565,-0.990655074,0.243513031,0.09749366,0.048722955,0.7760854,0.60779782,0.739651918,0.482928296,0.739985558,0.957945302
g_53059,31.92169487,-27.89595605,0.921253994,0.658199868,0.470717065,0.82791916,1.008461431,1.343684977,1.221711334,0.599030888,0.916783992
g_53060,35.20117068,6.622182792,0.401323154,0.14649424,0.165167435,0.506883826,0.449696957,0.447466581,0.274244238,0.466760442,0.723491383
g_53062,2.937670973,13.22488754,0.656087656,1.097621707,0.939988187,0.362262256,0.325391063,0.385757982,0.243278209,0.191759997,0.279289053
