"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","degs","id"
15.2774054131246,0.864816464605712,1.82743045409842,0.473241792959161,0.636040684088363,1,"Red_vs_Dark","OTU16"
85.3814318526899,-1.93498824013651,1.58806691558367,-1.21845510485012,0.223051075527615,1,"Red_vs_Dark","OTU10"
47.2608822978369,0.95232497430872,1.8900572092829,0.503860396199349,0.614359482562597,1,"Red_vs_Dark","OTU11"
69.183828385111,-0.649391062474399,0.391730099531149,-1.6577512508016,0.0973676845965984,1,"Red_vs_Dark","OTU12"
24.5258424038762,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU13"
16.5367794313159,-0.971257823301549,4.27834589542621,-0.227017133967564,0.82041041899213,1,"Red_vs_Dark","OTU18"
17.1096797298873,0.952322467839413,2.97256945117852,0.320370132129915,0.748687764423645,1,"Red_vs_Dark","OTU19"
19.8163455507078,0.238002945092831,0.390290717029158,0.609809392609895,0.541988078837428,1,"Red_vs_Dark","OTU98"
0.979985048855752,2.94397417392001,2.3668620014054,1.24383008902586,0.213562103841769,1,"Red_vs_Dark","OTU99"
0.0392544916382138,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU94"
0.245481484466666,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU95"
145.982403637836,0.162125135211453,0.282582854339132,0.573726016005502,0.566153220427858,1,"Red_vs_Dark","OTU96"
114.430308485738,0.334112928974633,0.274228061478834,1.21837614711221,0.223081065200187,1,"Red_vs_Dark","OTU97"
0.513355709809486,1.7535915802609,3.94395934866687,0.444627194459712,0.656589191508248,1,"Red_vs_Dark","OTU90"
0.335085461713555,-0.971253235625109,5.26790435362004,-0.184371843227881,0.853721757001018,1,"Red_vs_Dark","OTU91"
0.122740742233333,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU92"
0.275421849256876,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU93"
0.431799408020352,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU61"
0.620668009012008,0.952321990558254,3.1366394978748,0.303612191073756,0.761423362640423,1,"Red_vs_Dark","OTU60"
0.453286510436892,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU63"
4.20907606754481,2.98565466501335,1.29677509807962,2.30236890686348,0.0213143768928047,1,"Red_vs_Dark","OTU62"
7.53939746151735,-0.038484722425854,0.646079899908962,-0.0595665062963216,0.952500895084076,1,"Red_vs_Dark","OTU65"
0.487563734756415,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU64"
1.72660090014002,-0.00947000150791149,1.90038110496505,-0.0049832117795581,0.996023988713537,1,"Red_vs_Dark","OTU67"
1.06059964771468,-0.97126309470326,2.72941182250609,-0.355850695264985,0.721952381401797,1,"Red_vs_Dark","OTU66"
3.406343728027,-1.31703782021433,0.889605511521877,-1.48047398892711,0.138746797315807,1,"Red_vs_Dark","OTU69"
0.453286510436892,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU68"
1.17338136824802,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU72"
0.274781441467497,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU73"
0.74813726068813,0,5.26790435362005,0,1,1,"Red_vs_Dark","OTU70"
0.235526949829283,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU71"
0.458424017264559,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU76"
0.201249725509761,0,5.26790435362005,0,1,1,"Red_vs_Dark","OTU77"
0.429533892325372,-0.97125323562511,5.26790435362004,-0.184371843227882,0.853721757001018,1,"Red_vs_Dark","OTU74"
0.56909706425236,-0.971262144991114,3.06680419519213,-0.316701713958059,0.751469948142425,1,"Red_vs_Dark","OTU75"
0.355028697394674,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU78"
0.240664456656949,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU79"
532.345844729942,-0.332054894235201,0.255823049148337,-1.29798661747113,0.194291933632934,1,"Red_vs_Dark","OTU8"
139.651155777489,0.864340777798039,0.765403415648589,1.12926172019446,0.258787444028467,1,"Red_vs_Dark","OTU9"
1635.39200202315,0.280272222726812,0.190935010047496,1.46789330388959,0.142133207362263,1,"Red_vs_Dark","OTU6"
2154.846419851,0.103430536500359,0.275541661275645,0.375371680716149,0.707384063188773,1,"Red_vs_Dark","OTU7"
1445.70881624785,-0.331012766788033,0.380761408758136,-0.869344316871924,0.38465882992928,1,"Red_vs_Dark","OTU4"
1036.35802120182,0.0510719000170673,0.297163895008214,0.171864418507691,0.863544120222477,1,"Red_vs_Dark","OTU5"
6250.10556310972,-0.0828870674402016,0.335653783091901,-0.246942151751369,0.804952993903578,1,"Red_vs_Dark","OTU2"
3589.88111228492,0.130706294113786,0.178904806547246,0.730591293975481,0.465028831323975,1,"Red_vs_Dark","OTU3"
28524.4836417378,-0.0146494468398533,0.241539766709388,-0.0606502483604655,0.951637754745003,1,"Red_vs_Dark","OTU1"
0.785410311782227,0,5.26790435362005,0,1,1,"Red_vs_Dark","OTU49"
