"id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","degs","G3A","G2A","R3A","D2A","Y1A","Y2A","B2A","R1A","D3A","B1A","Y3A","B3A","D1A","G1A","R2A","mean"
"G3A_k97_34846_1",36.1936391709553,1.05036447128151,0.518017697581837,2.02766136405132,0.0425948214410783,0.955797890726598,"Red_vs_Dark",1.509576668,0.924709932,2.185974154,2.058788076,2.653207228,2.639981564,1.858398287,1.692481745,1.649520306,2.422711854,1.267176448,3.74533478,2.574242823,1.626648694,1.232645664,2.00275988153333
"G3A_k97_35636_1",26.1465788146615,2.6200903335727,0.948476441662828,2.76242004385399,0.00573746125730288,0.941184664600334,"Red_vs_Dark",0.954014597,0.982105721,0.379907232,0.198779538,0.672450797,1.051440933,0.538294676,0.490236092,0.668908924,0.457663709,0.440453055,8.532242625,0.319561178,0.176687703,1.178239235,1.13606573433333
"G3A_k97_41386_1",49.2333823210068,1.91875501948124,0.713649158947262,2.68865309434637,0.0071740930632376,0.941184664600334,"Red_vs_Dark",1.157590933,0.866673744,1.152438257,0.723590788,0.582817487,1.043842083,1.088601507,0.951755425,0.463798178,0.444259332,1.269297246,6.884165048,0.9047548,1.661529759,1.104739336,1.35332359486667
"G3A_k97_42502_2",20.3792208808772,1.02884601443553,0.461028813634115,2.23163061398598,0.0256393865626438,1,"Green_vs_Dark",1.440959547,1.510359556,1.377163717,4.563646902,3.250178854,5.081964511,2.384944468,2.606421888,2.540261271,2.65444951,2.128856433,1.275438331,1.801969976,2.134976411,2.070844716,2.45482907273333
"G3A_k97_42502_2",20.3792208808772,1.6700101285806,0.447119916476362,3.73503855909958,0.000187686427616831,1,"Blue_vs_Dark",1.440959547,1.510359556,1.377163717,4.563646902,3.250178854,5.081964511,2.384944468,2.606421888,2.540261271,2.65444951,2.128856433,1.275438331,1.801969976,2.134976411,2.070844716,2.45482907273333
"G3A_k97_43321_2",29.920564918199,2.87657642170498,1.02132903014035,2.81650314131352,0.00485495681880369,0.941184664600334,"Red_vs_Dark",1.041657504,0.623900677,0.497770018,0.260449094,0.083911674,0.751440536,0.235098578,0.342574618,0.500818213,0.239859895,0.480916363,9.834705199,0.093044921,0.540174755,1.029184874,1.10370046126667
"G3A_k97_45242_1",12.0258091425008,-1.58720491589152,0.701034761087444,-2.2640887499351,0.0235686567754084,0.941184664600334,"Red_vs_Dark",2.161439321,1.438437673,1.530181908,2.001599518,1.741167243,2.309983869,0.361355222,1.184737222,0.962220178,0.184336772,0.887023514,0.354288425,0.429040471,1.779147009,1.509990939,1.2556632856
"G3A_k97_47121_1",171.399261517102,1.14461565157605,0.39504901950592,2.89740157565155,0.00376267782146947,0.941184664600334,"Red_vs_Dark",4.928499321,5.065802238,5.05625326,5.917772489,4.508529673,4.8208359,5.40461724,4.876309725,5.020279191,6.411713792,5.245008604,13.49376784,4.924638445,6.807171166,3.526438466,5.73384249
"G3A_k97_48765_1",52.365918618136,1.11684753988807,0.500087795110427,2.23330293362079,0.0255289742000005,0.941184664600334,"Red_vs_Dark",1.402014695,1.399560979,2.009914614,2.181202502,1.65646181,1.498367915,1.828262099,1.767499855,1.797531317,1.937030723,1.294574858,4.688097647,2.421179737,1.661819477,1.679063283,1.94817210073333
"G3A_k97_56317_1",49.8709197323333,1.74647166947535,0.585710978635837,2.98179773502455,0.00286561254212919,0.941184664600334,"Red_vs_Dark",1.41733726,2.122285091,2.144763166,1.77190777,1.826798419,3.408172921,3.092252887,2.21409907,2.271470585,2.284567201,1.963084826,9.827147793,2.532042121,2.204975638,2.16420247,2.74967381453333
"G3A_k97_570_3",49.9717023136925,1.10355224574001,0.374011936541335,2.95058028346655,0.00317177602159011,0.941184664600334,"Red_vs_Dark",0.950736196,0.889755261,0.899179059,1.238102795,1.244545658,1.619370135,1.207000949,1.758785154,1.285605517,1.322663845,1.097348677,2.103815803,0.796157574,0.880402644,0.800584297,1.2062702376
"G3A_k97_9080_2",22.6709244052143,2.99445830162045,0.879197038411538,3.40590126080337,0.000659460250627723,0.750518429707344,"Red_vs_Dark",0.503636347,0.879821101,0.802231291,0.419752909,0.811417744,0.807373003,0.378896738,0.55211055,0.941667903,0.901997406,0.620055272,10.77311988,0.449867678,1.119308021,0.452368991,1.36090832226667
"R1A_k97_11505_2",30.0975980299475,-1.21800473106978,0.47138524736654,-2.58388385693938,0.00976946866491648,0.941184664600334,"Red_vs_Dark",1.815609029,1.682972077,1.377163717,1.08086374,1.601873864,0.970193225,1.365922741,1.492768899,0.831358234,0.530889902,0.718489046,0.446403416,0.386136424,0.8326408,1.553133537,1.11242791006667
"R1A_k97_13292_1",29.3388728709685,3.10708958799497,1.3055306277082,2.37994384968916,0.0173152762795708,0.941184664600334,"Red_vs_Dark",1.041657504,0.233962754,0.580731688,0.347265459,0.167823349,0.918427321,0.470197157,0.685149237,0.333878809,0.639626388,0.192366545,9.911538834,0,0.077167822,0.374249045,1.06493612746667
"R1A_k97_15877_1",37.3203560713216,2.78121426622066,1.21037799756106,2.29780636447859,0.0215728123783657,0.941184664600334,"Red_vs_Dark",1.198421802,1.025420915,0.136352843,0.428064847,0.551656948,1.029200734,0.321999703,0.492663003,0.342969568,0.065704196,0.790416993,9.534217223,0.152925316,0.634151409,0.615102391,1.1546178594
"R1A_k97_16522_1",16.027992450155,-1.26388056636036,0.614853888178842,-2.05557871660192,0.0398231410333717,1,"Green_vs_Dark",2.610039935,1.221315005,1.68897437,0.679788516,0.91986194,2.222814666,0.613622076,0.402363585,0.915016924,0.751259295,1.807519613,0.481297483,0.582847432,0.966781771,1.172176254,1.13571192433333
"R1A_k97_2524_2",17.5776248843298,2.48281694342953,0.754360105347988,3.29128877021433,0.000997294817590741,0.80854343505652,"Red_vs_Dark",0.833326003,0.779875847,0.995540036,0.868163646,0.839116744,1.335894285,1.410591471,0.513861928,0.500818213,1.59906597,1.346565816,7.683363437,0.372179685,0.617342577,0.74849809,1.36294691653333
"R1A_k97_25718_1",19.7082021632985,1.31476565976755,0.567498486668926,2.31677386046419,0.020516053669207,1,"Green_vs_Dark",1.596139806,1.991682931,1.483099388,3.769165862,1.500082548,2.132292802,3.002028002,4.593135075,3.197531669,2.450261086,0.982549123,0.392442563,2.13860173,1.576597965,1.911548969,2.18114396793333
"R1A_k97_27551_2",20.8010840085548,1.99372852557956,0.747231369493162,2.66815421163579,0.00762692422059416,0.941184664600334,"Red_vs_Dark",0.873308816,1.307670611,0.973752123,1.164566992,1.688404599,0.559996089,0.657009495,1.292440606,0.839755792,1.340631066,0.806385013,6.828104194,1.092103016,0.646962549,0.627528702,1.37990797753333
"R1A_k97_29823_1",239.239310574109,1.01112855657193,0.346659394655018,2.91677817524076,0.00353667198010704,0.941184664600334,"Red_vs_Dark",13.12874254,10.06906371,15.17430392,17.21375586,12.76855978,16.29821952,15.0564676,13.16374691,12.82960238,16.22163589,16.1142605,28.10688173,18.16271325,16.36815249,11.79231019,15.497894418
"R1A_k97_30892_1",39.2118771324202,1.01578901878572,0.433985679609027,2.34060492433951,0.0192525278387894,1,"Green_vs_Dark",0.910079714,1.362730427,0.724823009,1.289451479,3.225741419,1.45893718,1.780149938,1.79581221,1.531449378,0.977955083,1.344540905,1.208309997,1.78842133,1.955188924,0.980926444,1.48896782913333
"R1A_k97_30892_1",39.2118771324202,1.08296929697443,0.432174166080563,2.50586310328542,0.0122152903919698,1,"Blue_vs_Dark",0.910079714,1.362730427,0.724823009,1.289451479,3.225741419,1.45893718,1.780149938,1.79581221,1.531449378,0.977955083,1.344540905,1.208309997,1.78842133,1.955188924,0.980926444,1.48896782913333
"R1A_k97_31515_2",34.6048715479623,3.09295985793178,0.904884916967852,3.41806985610488,0.000630669178793793,0.750518429707344,"Red_vs_Dark",1.159796709,0.631509222,0.419866987,0.615125706,0.33973995,0.67609284,0.237965634,0.866880894,0.337950502,0.242785016,0.973562393,11.27674134,0.376718462,0.702980038,0.568219587,1.295062352
"R1A_k97_32481_1",34.6757634488738,3.3743962082457,1.31343031144013,2.56914750547046,0.0101949051842676,0.941184664600334,"Red_vs_Dark",1.199411415,0.673488159,0,0.333214255,0.241549213,0.480690285,0.601562451,0.657426435,0.240276946,0.230154582,0.553748783,11.27988813,0.535680588,0.666408822,0.53865903,1.21547727293333
"R1A_k97_34379_1",34.8358207976636,4.11190359975465,1.21422755003783,3.38643576290667,0.000708068512032989,0.753566230009712,"Red_vs_Dark",0.45206574,0.761525827,0.180021401,0.188385837,0.455207122,0.362350411,0.510148549,0.464602832,0.090561899,0.520480296,1.147912783,14.33826097,0,0.251173695,0.304535988,1.33514889
"R1A_k97_3707_14",41.086968384148,-1.01427859591809,0.390337820309673,-2.59846354399738,0.00936419878103252,0.941184664600334,"Red_vs_Dark",3.031629177,2.606000718,3.129917539,1.871625524,2.170805914,1.979986173,1.520507689,1.477074978,1.799476697,1.637485087,0.829424584,0.99384805,1.203542099,2.329065176,2.823879158,1.96028457086667
"R1A_k97_39422_1",16.2372696039362,1.29900225732189,0.620778787910449,2.09253647614854,0.0363905523279298,0.941184664600334,"Red_vs_Dark",0.345830291,0.517837562,1.239447345,1.585266818,1.253640415,1.108792257,1.430966681,0.995179266,1.524156762,1.194502279,0.957985395,2.040701329,0.926727416,0.768591508,0.931880122,1.1214336964
"R1A_k97_41938_1",282.898105826793,1.14921921110992,0.397913290707274,2.88811466706034,0.00387558559925751,0.941184664600334,"Red_vs_Dark",9.047885529,10.61265934,10.16859256,10.97621317,8.179436817,9.750280747,11.34487326,8.926857206,11.03644167,11.80612718,9.4684603,28.40074887,11.22489603,9.979773457,9.210443068,11.3422459469333
"R1A_k97_48942_2",28.0827816332952,1.63859823599723,0.621854133313109,2.63502025349115,0.00841322628938866,1,"Blue_vs_Dark",0.187951245,0.703583644,0.673612688,1.253175351,1.816870167,1.732487901,0.565599479,1.236247536,2.259125636,0.577054241,0.260322118,0.762490306,1.846739417,0.765806756,1.85700749,1.09987159833333
"R1A_k97_48942_2",28.0827816332952,1.58941546212087,0.623260621991467,2.5501618521034,0.010767291921371,1,"Yellow_vs_Dark",0.187951245,0.703583644,0.673612688,1.253175351,1.816870167,1.732487901,0.565599479,1.236247536,2.259125636,0.577054241,0.260322118,0.762490306,1.846739417,0.765806756,1.85700749,1.09987159833333
"R1A_k97_48942_2",28.0827816332952,1.51315667426961,0.624081167499654,2.42461518320122,0.0153246211170074,1,"Green_vs_Dark",0.187951245,0.703583644,0.673612688,1.253175351,1.816870167,1.732487901,0.565599479,1.236247536,2.259125636,0.577054241,0.260322118,0.762490306,1.846739417,0.765806756,1.85700749,1.09987159833333
"R1A_k97_49951_1",32.7417653012237,3.03945780150335,0.962019113105184,3.15945677180223,0.00158063546914107,0.902606994608733,"Red_vs_Dark",1.058664157,0.594456385,0.210790365,0.367640728,0.781748558,0.282855168,0.26548547,0.507744524,0.141387455,0.270862195,0.488768059,9.110273789,0.236410055,0.261425683,0.79241507,1.02472851073333
"R1A_k97_505_2",145.472284695017,1.14567817352591,0.463099301164221,2.47393630404041,0.0133633519893992,0.941184664600334,"Red_vs_Dark",3.842558792,4.890688087,5.355636677,6.56524642,4.410957016,4.619967737,5.275786248,4.423018961,4.541679241,4.497817225,4.523819921,14.45496775,6.349798964,4.269952822,5.349682183,5.55810520293333
"R1A_k97_55716_1",103.026012838556,1.13167193477594,0.398354087618883,2.84086939220425,0.00449907342400734,0.941184664600334,"Red_vs_Dark",4.940432733,5.085904628,5.410286031,7.463106775,5.720978085,6.063707655,5.575194861,5.331317498,6.309415169,5.095595041,6.557638121,14.12092437,6.757387411,6.061808025,5.546905489,6.4027067928
"R1A_k97_59400_1",28.59028463055,-1.23526024230249,0.529846757833651,-2.33135378114421,0.0197347125136064,1,"Blue_vs_Dark",4.068591663,1.649972624,2.160256811,1.2716044,0.955934957,0.815288424,1.657982785,2.369474444,1.222585638,2.212041258,2.50453698,2.250773524,3.331373066,2.888497497,0.913607963,2.0181681356
"R1A_k97_59541_1",33.8969626091511,1.29092992371923,0.573249845606641,2.25194988470185,0.0243254391889611,0.941184664600334,"Red_vs_Dark",1.440959547,1.348535318,1.721454646,1.70135959,1.160778162,1.154991934,0.813049251,0.987281018,1.635774303,1.566862558,1.330535271,5.314326377,1.608901765,1.245402907,0.970708461,1.6000614072
"R1A_k97_60446_1",29.2665303255865,3.01494500665618,1.04645058201286,2.88111551417642,0.00396270380510061,0.941184664600334,"Red_vs_Dark",0.397506082,1.413637023,0.07914734,0.414124038,0.240160999,0.477927697,0.448578897,0.980472184,0.079632015,0.610218278,0.367044213,9.016029578,0.088766994,0.441719257,0.357042192,1.02746711913333
"R1A_k97_62843_1",109.948566958764,1.03696183651952,0.372967274443377,2.78030247577914,0.00543082871718898,0.941184664600334,"Red_vs_Dark",3.235838983,4.46672751,3.060363816,4.972394593,4.806028882,3.809447081,6.085982694,4.323251616,3.07910457,6.674931516,3.641464952,6.712833319,4.787188408,4.569598634,3.45140786,4.51177096226667
"R1A_k97_63217_1",88.3259369933826,1.26879837692084,0.502979930305326,2.52256263217229,0.0116503201317377,0.941184664600334,"Red_vs_Dark",4.145226095,3.990186694,3.30141987,3.750942659,2.289754183,3.227648693,4.187760523,3.895026483,2.84711724,3.72713801,3.390130964,12.92910088,4.337422839,2.368946429,3.51050731,4.12655525813333
"R1A_k97_9071_2",35.7896248625032,-1.02477672236059,0.475606237322647,-2.15467469083126,0.0311872996701052,0.941184664600334,"Red_vs_Dark",2.252534465,1.091228579,0.844238294,0.883464615,1.014013107,1.85860771,0.498420997,0.926001507,0.743232138,0.406812185,0.978784567,0.293204214,1.065203927,0.932518432,1.72570393,1.0342645778
"R2A_k97_12488_3",35.185172332494,-1.04098882023561,0.474489036124198,-2.19391543530446,0.0282414895255942,0.941184664600334,"Red_vs_Dark",1.642210881,1.808092047,1.846476492,1.127157718,2.412343443,2.710036941,1.162796694,1.667898212,1.625560793,1.112199515,0.356791581,0.570028304,0.949162158,0.930324917,1.822111971,1.44954611113333
"R2A_k97_12671_3",36.2497412095835,1.04909882443006,0.400646440275053,2.61851527673584,0.00883133371683446,1,"Yellow_vs_Dark",1.028144109,0.979692685,0.74441282,0.856900983,2.258811559,2.022796685,1.476673233,1.306412936,1.797531317,0.932644422,1.55348983,1.172024412,2.087223911,1.592576999,1.427203791,1.4157693128
"R2A_k97_140_1",22.4687070943476,1.04506609518306,0.514780378750278,2.03012029658191,0.0423443128950315,1,"Blue_vs_Dark",0.58122738,2.175788076,0.578640217,2.422103619,2.341065201,1.630576848,0.87454037,1.553100896,1.047930547,1.449909396,1.475887863,1.071796916,1.168143802,0.861166956,1.305154233,1.369135488
"R2A_k97_15266_1",26.1284546831848,1.88106265035096,0.468611401670327,4.01412053493805,5.96678511468639e-05,1,"Yellow_vs_Dark",0.455039857,0.425853258,0.634220133,0.948126088,1.466246099,1.276570033,1.540514369,1.402978289,1.093892413,1.83366578,1.260507099,0.839104165,2.032296966,1.769783078,1.328337893,1.22047570133333
"R2A_k97_15266_1",26.1284546831848,1.63350491904695,0.472518216907931,3.45701998482998,0.000546184341923305,1,"Green_vs_Dark",0.455039857,0.425853258,0.634220133,0.948126088,1.466246099,1.276570033,1.540514369,1.402978289,1.093892413,1.83366578,1.260507099,0.839104165,2.032296966,1.769783078,1.328337893,1.22047570133333
"R2A_k97_15266_1",26.1284546831848,1.65781213863265,0.474060528261642,3.49704740175641,0.000470438232939362,0.747425151815734,"Red_vs_Dark",0.455039857,0.425853258,0.634220133,0.948126088,1.466246099,1.276570033,1.540514369,1.402978289,1.093892413,1.83366578,1.260507099,0.839104165,2.032296966,1.769783078,1.328337893,1.22047570133333
"R2A_k97_15266_1",26.1284546831848,1.34700736958858,0.475918681077248,2.83033094338641,0.00464998781238095,1,"Blue_vs_Dark",0.455039857,0.425853258,0.634220133,0.948126088,1.466246099,1.276570033,1.540514369,1.402978289,1.093892413,1.83366578,1.260507099,0.839104165,2.032296966,1.769783078,1.328337893,1.22047570133333
"R2A_k97_18304_1",43.5899006329252,1.05719768709716,0.419362771084143,2.52096218356264,0.0117034429016597,1,"Green_vs_Dark",1.353784059,1.10570298,0.29405631,0.666724964,1.834112114,1.233087474,1.527722435,1.467219051,1.627213625,1.039108349,1.193220243,0.680838966,0.934422662,0.957320384,1.050161466,1.13097967213333
"R2A_k97_20064_1",194.742961141907,1.16544710738567,0.381876576225928,3.05189472185945,0.0022740184260057,0.913232650256703,"Red_vs_Dark",4.75041609,7.184284859,6.810150249,7.284942422,7.041203796,7.158411549,7.362116291,5.936705199,6.395063339,9.844799006,5.965476819,16.39849282,6.619481546,7.038383773,5.376231474,7.41107728213333
"R2A_k97_21221_1",85.2518620170625,1.44620872465682,0.47549071250486,3.04150782890851,0.00235396443707398,0.913232650256703,"Red_vs_Dark",3.314206959,4.96260997,3.672436579,4.683742873,3.946645751,3.349476609,4.33626267,3.554211665,2.886660535,5.308899019,3.991605813,14.77382733,4.891061364,4.483450463,4.529972816,4.84567136106667
"R2A_k97_2451_2",47.117382078624,2.0289546756045,0.69287151547621,2.92832744640974,0.00340790934068189,0.941184664600334,"Red_vs_Dark",0.760826641,1.035675124,1.211904071,0.634106727,0.557173518,0.942473418,0.988667889,0.68240864,0.387967176,0.637067882,1.27731386,7.040419585,0.679600105,0.66611264,0.745504098,1.21648142493333
"R2A_k97_29330_2",21.9375204211235,1.31669369039414,0.634757883252472,2.07432428195686,0.0380492041597874,0.94212138235319,"Red_vs_Dark",1.391271287,1.488038972,1.582946801,1.822145768,1.120751329,1.274473859,1.345736691,2.287768428,1.274112236,1.067881987,2.202265276,5.131073744,0.532601963,1.325157772,2.142253154,1.73256528446667
"R2A_k97_29422_1",237.314668615483,1.01628158001496,0.324236917962967,3.13437959625263,0.00172217913414606,0.913232650256703,"Red_vs_Dark",10.316786,9.899835746,12.73008478,17.07583051,12.99291186,15.14107074,14.32059856,13.14162296,11.76010947,15.61440888,12.8804759,23.57953216,14.53690065,12.7022126,12.9210269,13.9742271810667
"R2A_k97_29726_1",33.3718781363057,2.60012701127122,0.929593740659446,2.79705735693392,0.00515703773380695,0.941184664600334,"Red_vs_Dark",0.462339962,1.246133171,0.51551583,0.6936024,0.297953753,0.592937036,1.530445648,0.532181426,0.222288298,0.85169503,0.256145828,8.11642574,0.412980132,0.616517252,0.249165808,1.10642182093333
"R2A_k97_30042_2",38.0929144995244,1.31000112653754,0.469601076480051,2.78960418139755,0.00527725149083289,0.941184664600334,"Red_vs_Dark",2.926256311,4.381702449,2.330584752,4.434312779,3.643057616,2.771980642,4.803244803,4.593135075,2.344856557,5.717275867,3.930196492,8.43751511,4.27720346,3.547345422,2.867323453,4.06706605253333
"R2A_k97_32771_1",123.094535208049,1.08748756894142,0.35996273721722,3.02111151100948,0.00251848590967202,1,"Green_vs_Dark",2.836889109,4.146746103,6.885818585,8.444247967,8.161721452,6.063707655,7.72396788,7.552699789,11.14972632,7.776707548,7.359523217,4.68325012,7.602060838,6.404929234,5.824250764,6.8410831054
"R2A_k97_33982_1",66.0580573690707,1.50370610646554,0.520849287216257,2.88702729056668,0.00388900496834385,0.941184664600334,"Red_vs_Dark",1.102479117,1.259839707,1.293979331,1.934431749,1.308796854,0.930194846,1.440570484,1.240396017,1.069420547,1.068905843,1.76809385,4.921993557,0.984777456,1.16062476,1.094490076,1.5052662796
"R2A_k97_36542_3",60.0485429743825,1.97315687005317,0.675657823678161,2.92034932610069,0.00349639223855855,0.941184664600334,"Red_vs_Dark",0.569481019,0.969007414,1.154508505,0.819816809,0.667273674,1.078914621,0.584227006,0.595915728,1.037123545,1.152380775,0.525840287,6.033510665,0.554926597,0.920468872,0.930020082,1.17289437326667
"R2A_k97_37046_1",96.921259978274,1.03205911687474,0.376148748033554,2.74375263049574,0.00607412905052355,0.941184664600334,"Red_vs_Dark",1.29857224,2.200297942,2.449500682,3.588638504,2.697776914,2.465200176,3.702105678,2.697267351,2.957400832,3.986920212,2.398118907,3.428055592,2.075674055,2.582224434,1.718882966,2.683109099
"R2A_k97_37178_2",27.0669380019925,1.18978422947708,0.48270370985661,2.46483340646068,0.0137076968041052,1,"Green_vs_Dark",0.563853736,1.26645056,0.523920979,0.704911135,1.135543854,0.82858117,1.979598175,1.313513007,1.204867006,0.649186021,0.780966355,1.039759509,1.594911315,0.905044348,1.181732039,1.04485594726667
"R2A_k97_42873_1",138.031403544328,1.5889978199888,0.56244176434039,2.82517750411425,0.00472544300499881,0.941184664600334,"Red_vs_Dark",2.203820484,3.046103307,2.565304963,2.5432088,1.775307777,1.766458252,2.550742747,2.880537559,2.264047478,2.515654764,1.774047028,12.58765934,1.91806328,2.428012389,2.233263909,3.00348213846667
"R2A_k97_44648_1",21.0583693363119,1.62869869886726,0.76802638163449,2.12062858492063,0.0339530706456086,0.941184664600334,"Red_vs_Dark",1.2741116,1.635276512,1.449646018,1.061901218,1.02637227,0.583574872,1.643215327,0.748255087,0.729261609,1.25737082,0.840338066,7.518373317,0.975502544,0.404521846,0.490463222,1.44254562186667
"R2A_k97_4572_1",21.9231724494927,2.5521272606761,1.15268209796145,2.21407729432913,0.026823462272088,0.941184664600334,"Red_vs_Dark",1.144291405,1.237479468,0,0.529835167,0.307264808,0.611466318,0.095652853,0.627213823,0.815057092,0.097590056,0.587000855,8.159054026,0.227139073,0.188380272,0.571004977,1.01322867953333
"R2A_k97_48891_2",40.6566342219795,2.2282762138477,0.738542632359069,3.01712604826899,0.00255183677171583,0.913232650256703,"Red_vs_Dark",1.090455874,0.816410571,0.682378418,0.389500447,0.815681952,0.998911943,1.230561028,0.704438348,0.499314255,1.135913078,0.431524953,6.779356892,0.695741304,0.692424782,0.769570671,1.1821456344
"R2A_k97_49168_1",15.8795094068037,2.47102219579115,1.13797829759743,2.17141416581329,0.0298998790473625,0.941184664600334,"Red_vs_Dark",0,1.26645056,0.598766833,0.626587675,1.211246778,0.451953366,0.848399218,1.081716594,1.204867006,1.298372043,0,6.09992245,0.167885402,0.974663144,0.844094314,1.1116616922
"R2A_k97_54354_1",85.0695010656637,1.25416513156431,0.494481909943245,2.53632156474291,0.0112023815652298,0.941184664600334,"Red_vs_Dark",2.545989875,3.176917559,2.788122863,3.094497415,3.076418196,3.741323566,3.192340616,4.360995909,3.910273902,1.872771126,3.526326607,9.702721042,2.0846629,3.064935461,4.001939175,3.6093490808
"R2A_k97_55335_1",44.957777604827,3.14000799714242,1.44799020849892,2.16852847395809,0.0301185005925962,0.941184664600334,"Red_vs_Dark",1.021152435,0.662587432,0.27109522,0.28369127,0.054839913,0.600232029,0.665804111,0.111943675,0.054551065,0.052252943,0.754319209,10.39432025,0.060808886,0.252162568,0.733763876,1.0649016588
"R2A_k97_55946_1",32.66733244229,2.74787292126812,0.894851784402847,3.07075760384367,0.00213516412742395,0.913232650256703,"Red_vs_Dark",1.101910242,0.824986312,0.202524076,0.141289378,0.341405342,0.67940702,0.446379981,0.278761699,0.47544997,0.455420259,1.017468148,7.940228822,0.075713024,0.313967119,0.761339969,1.00375009073333
"R2A_k97_6280_1",71.3199226386926,1.0889068318164,0.415091413530101,2.6232940415604,0.00870840790679368,0.941184664600334,"Red_vs_Dark",1.982971854,1.662781163,2.08469737,2.31377559,1.661297186,2.098058743,3.103013653,1.695587217,2.097463434,2.678802258,2.123973735,4.563494944,2.054670877,1.586542104,2.351073703,2.27054692206667
"R2A_k97_8533_2",181.901900552707,1.44168868419407,0.451521891832451,3.19295411866552,0.00140825320236608,0.866995484827932,"Red_vs_Dark",2.324909522,3.082366441,3.086081159,3.592787034,2.692224981,2.95056763,3.680357392,2.429209093,2.406359034,3.754893564,3.085947351,10.46788322,3.158314725,2.583500867,2.697318748,3.46618138406667
"R2A_k97_8590_1",20.7781971941098,3.54177249314391,1.06471487302104,3.32649856115414,0.000879444738760565,0.793475542496387,"Red_vs_Dark",0.435920535,0.87031523,0.115728043,0.484420724,0.23410652,0.4658791,0.546587731,0.238938599,0.232873455,0.892251936,0.402514872,9.646172248,0,0.322937608,0.913607963,1.0534836376
"R3A_k97_13154_1",24.7399143144208,1.01060464564039,0.499288799553182,2.02408835636768,0.0429610614323758,1,"Blue_vs_Dark",0.673695373,0.672516314,1.073114585,1.778044247,1.537654189,1.349990573,0.506835896,0.923171861,1.349607523,1.37893481,1.969883388,0.496924025,1.103246924,1.164532588,1.512792406,1.16606298013333
"R3A_k97_13330_1",22.8113780016973,1.04029060615232,0.498889420158143,2.08521280291444,0.0370499882612841,1,"Blue_vs_Dark",1.879512453,0.985017102,0.598766833,1.723116107,2.271087708,2.41041795,2.545197654,2.31796413,3.012167515,2.308216965,2.082576946,0.831807607,1.678854015,1.531613512,0.675275451,1.79010612986667
"R3A_k97_13330_1",22.8113780016973,1.48557442544055,0.49348461717501,3.01037635974316,0.00260924154562437,1,"Green_vs_Dark",1.879512453,0.985017102,0.598766833,1.723116107,2.271087708,2.41041795,2.545197654,2.31796413,3.012167515,2.308216965,2.082576946,0.831807607,1.678854015,1.531613512,0.675275451,1.79010612986667
"R3A_k97_17231_3",25.3179408788649,-1.12857201308156,0.508762720511574,-2.21826790285804,0.0265365713009649,1,"Blue_vs_Dark",1.244989049,2.174917761,2.313635045,0.345876397,1.002912332,1.219671483,1.561054561,1.819756373,1.21932541,1.805025667,1.405045246,0.918315598,1.235636555,1.332225281,2.360762976,1.4639433156
"R3A_k97_19045_1",127.896276857395,1.03838387551247,0.38905795681077,2.66896964150129,0.00760843268937189,0.941184664600334,"Red_vs_Dark",4.964890321,9.35696585,7.635759223,9.417426644,6.481969143,8.645286162,12.23598872,7.460325476,8.094081816,12.61520559,7.746086527,14.90116069,7.646265812,9.004950012,6.151023909,8.82382572633333
"R3A_k97_24222_3",35.214381134734,-1.24908048022642,0.49526830105606,-2.52202791408819,0.0116680448761235,0.941184664600334,"Red_vs_Dark",2.054437374,1.409953758,1.090822746,0.499408989,1.654970845,2.195628231,0.708399347,1.196467293,1.097502619,0.45992937,0.869458692,0.252562046,1.529253162,2.092699651,2.537297362,1.30991943233333
"R3A_k97_26977_3",18.1246536369757,-1.01228466088365,0.507905803402718,-1.9930559054491,0.0462553256859744,0.96638131666827,"Red_vs_Dark",1.954692951,2.026320895,0.958026934,1.378492886,1.332371456,1.325729872,0.79183927,1.236247536,1.686813808,0.923286786,0.694192315,0.332723043,0.671541606,1.22529081,1.080440721,1.17453405926667
"R3A_k97_28163_1",33.8830844750628,1.06607291058371,0.483897437779305,2.20309682869188,0.0275879246757083,1,"Blue_vs_Dark",0.584737208,0.562866915,1.264063315,1.531658762,2.28791058,1.138252921,0.942665798,1.03020628,2.008111676,1.154108482,0.925589754,0.924230674,1.193851744,1.175784111,0.825336662,1.16995832546667
"R3A_k97_28783_1",38.916296230526,1.29972152686781,0.464871160422212,2.79587472298208,0.00517594596388129,1,"Yellow_vs_Dark",1.03453506,0.829867888,0.941650405,1.23175355,1.428650046,1.717680313,0.444744889,1.032847834,1.657979384,0.453752053,1.159953826,0.218023646,1.650155656,2.463434321,2.190316527,1.23035635986667
"R3A_k97_28953_2",55.743399842679,1.15472619656678,0.458097493011677,2.52069966367911,0.0117121770567845,0.941184664600334,"Red_vs_Dark",2.706497932,2.589187811,3.113587534,2.631668236,2.785867589,3.013022437,3.732956559,2.596119825,4.337521221,4.154790537,2.221415409,7.763537664,2.954783067,3.007531988,2.566046713,3.34496896813333
"R3A_k97_32813_3",20.1416090493042,1.17449357676599,0.548015988313451,2.1431739252363,0.0320991351970638,1,"Yellow_vs_Dark",0.725518094,0.633717296,0.96305155,1.814037046,1.753343238,1.453836001,0.272911637,0.596511049,1.259633688,0.18562584,0.781573166,0.267574475,1.512142638,1.612429737,1.73777179,1.037978483
